ASPECT RATIOS FOR JACOBIAN
1.9109229034111535 #791, triangle 264
-0.03183599151839291 #792, triangle 264
2.9097347590612284 #793, triangle 265
1.5845181004116806 #794, triangle 265
1.9968699734817166 #795, triangle 265
1.6029829365915365 #796, triangle 266
-0.018515142774733494 #797, triangle 266
4.766069382227309 #798, triangle 266
2.609522889704326 #799, triangle 267
3.358407276942691 #800, triangle 267
4.515943709481859 #801, triangle 267
5.308172147002046 #802, triangle 268
1.1978083369144936 #803, triangle 268
2.0251593239124137 #804, triangle 268
1.6392817475008963 #805, triangle 269
1.5266361556064425 #806, triangle 269
1.9315900259066414 #807, triangle 269
2.393532805581813 #808, triangle 270
2.526813557589168 #809, triangle 270
6.168804699675718 #810, triangle 270
3.174924579434504 #811, triangle 271
4.038447012614389 #812, triangle 271
3.7708823859176817 #813, triangle 271
-0.5833013751164063 #814, triangle 272
4.5984310500261385 #815, triangle 272
1.2319333446692817 #816, triangle 272
1.6140538612448647 #817, triangle 273
-0.10656586578295522 #818, triangle 273
3.619254433586818 #819, triangle 273
3.6719140284634055 #820, triangle 274
1.5557919164571437 #821, triangle 274
9.368071727993295 #822, triangle 274
4.3380645161290134 #823, triangle 275
1.4055144586415627 #824, triangle 275
4.03218562874259 #825, triangle 275
4.392912736928814 #826, triangle 276
2.0869774002821027 #827, triangle 276
3.0383855961983137 #828, triangle 276
1.8121455913838984 #829, triangle 277
1.8742474975173045 #830, triangle 277
-0.14732916336299207 #831, triangle 277
1.465435418808862 #832, triangle 278
3.4020004683370098 #833, triangle 278
15.412536443149277 #834, triangle 278
1.8779598444615875 #835, triangle 279
-0.017005289435951167 #836, triangle 279
1.1439035486806015 #837, triangle 279
1.0356907522187595 #838, triangle 280
2.335526838790589 #839, triangle 280
7.097756131501239 #840, triangle 280
3.935347169401186 #841, triangle 281
2.7390088080747046 #842, triangle 281
6.091882798261651 #843, triangle 281
2.503145437558189 #844, triangle 282
1.6032987841338544 #845, triangle 282
2.0030638699034533 #846, triangle 282
5.116488463702967 #847, triangle 283
4.102548849128241 #848, triangle 283
3.557842711275145 #849, triangle 283
1.7537529628655064 #850, triangle 284
2.6658486525076293 #851, triangle 284
2.0454752536757197 #852, triangle 284
2.155058133217366 #853, triangle 285
5.14423770373584 #854, triangle 285
4.041318565002139 #855, triangle 285
5.1263959390864775 #856, triangle 286
6.633354964308999 #857, triangle 286
3.0491251975009996 #858, triangle 286
1.6906549173193306 #859, triangle 287
-0.4071166591596254 #860, triangle 287
1.608668372025641 #861, triangle 287
1.8862055641421236 #862, triangle 288
10.066653152239851 #863, triangle 288
4.841440270375654 #864, triangle 288
1.6099975851244963 #865, triangle 289
1.6872416793561043 #866, triangle 289
-0.4080033535405711 #867, triangle 289
-0.7169534097251795 #868, triangle 290
1.2663798971278584 #869, triangle 290
4.4826639665223835 #870, triangle 290
1.3893132567639344 #871, triangle 291
1.999811495852905 #872, triangle 291
3.0628575907202946 #873, triangle 291
6.138340782732025 #874, triangle 292
4.126423807080591 #875, triangle 292
5.2747888358432755 #876, triangle 292
7.415127520313021 #877, triangle 293
9.910837191840837 #878, triangle 293
5.470165486279146 #879, triangle 293
12.713657561624633 #880, triangle 294
8.805486900643311 #881, triangle 294
6.669700298131882 #882, triangle 294
1.4360548869807288 #883, triangle 295
2.126663371230844 #884, triangle 295
1.0392399994833448 #885, triangle 295
3.995220508363913 #886, triangle 296
3.468562950836481 #887, triangle 296
3.7340410927559557 #888, triangle 296
3.249868947902608 #889, triangle 297
1.3541003386960178 #890, triangle 297
-0.23192124938858122 #891, triangle 297
1.1708250497018822 #892, triangle 298
2.452700348432101 #893, triangle 298
2.6474247325201885 #894, triangle 298
1.177775594970817 #895, triangle 299
13.701926113039788 #896, triangle 299
2.7704043803114513 #897, triangle 299
2.121610492603316 #898, triangle 300
1.2215003771725916 #899, triangle 300
-0.031607387394061305 #900, triangle 300
1.373708010335909 #901, triangle 301
2.4507751937985387 #902, triangle 301
4.568410852712535 #903, triangle 301
1.123649199022564 #904, triangle 302
1.9513391173141519 #905, triangle 302
3.444992008524179 #906, triangle 302
1.9517163334590582 #907, triangle 303
3.4456579648380217 #908, triangle 303
1.1238664132500948 #909, triangle 303
1.1190752403050004 #910, triangle 304
1.026544622425589 #911, triangle 304
1.3047427907468416 #912, triangle 304
1.0887070564169528 #913, triangle 305
6.370114321025688 #914, triangle 305
2.7085160218646824 #915, triangle 305
2.5340911799051447 #916, triangle 306
1.1051948211026392 #917, triangle 306
10.01147305879987 #918, triangle 306
1.4847738602919347 #919, triangle 307
4.828381147540919 #920, triangle 307
1.8679487179487135 #921, triangle 307
6.8686498686499915 #922, triangle 308
3.9827656745423368 #923, triangle 308
12.075488763654013 #924, triangle 308
1.757210529471627 #925, triangle 309
2.1242291736740615 #926, triangle 309
2.0261287518534954 #927, triangle 309
10.208823064354192 #928, triangle 310
9.175235207562634 #929, triangle 310
8.299546069152239 #930, triangle 310
2.129664387758084 #931, triangle 311
1.5691438857459516 #932, triangle 311
2.9600086441837616 #933, triangle 311
1.0945119081238783 #934, triangle 312
1.376930763740194 #935, triangle 312
1.12710435383548 #936, triangle 312
1.6303106184232707 #937, triangle 313
-0.04798918795228911 #938, triangle 313
5.559230259826249 #939, triangle 313
16.74272794469323 #940, triangle 314
19.23964657089537 #941, triangle 314
16.710416843534478 #942, triangle 314
12.321923761433775 #943, triangle 315
5.501477132493145 #944, triangle 315
2.7601481253623055 #945, triangle 315
7.271721987564042 #946, triangle 316
8.59370793032752 #947, triangle 316
6.480328344595924 #948, triangle 316
2.8477865873804684 #949, triangle 317
3447.8666667971606 #950, triangle 317
5.975621028307239 #951, triangle 317
13.397047397047261 #952, triangle 318
21.608860241457784 #953, triangle 318
8.236827862101405 #954, triangle 318
20.29571428571525 #955, triangle 319
12.984512761020591 #956, triangle 319
8.209972170686424 #957, triangle 319
17.8592629482075 #958, triangle 320
15.428481894150256 #959, triangle 320
15.490909090909476 #960, triangle 320
7.058119302983989 #961, triangle 321
2.642106129745507 #962, triangle 321
1.3471746334887362 #963, triangle 321
3.0193789701093543 #964, triangle 322
1.320400943396258 #965, triangle 322
1.5565820978547311 #966, triangle 322
3.5409596951836386 #967, triangle 323
1.0007599309153763 #968, triangle 323
8.012172517774667 #969, triangle 323
1.1642934098313638 #970, triangle 324
7.8820771363750675 #971, triangle 324
3.1622178364376765 #972, triangle 324
1.748634935974803 #973, triangle 325
1.0554015727730173 #974, triangle 325
1.5707537396925177 #975, triangle 325
1.1105892753543487 #976, triangle 326
7.502363184080264 #977, triangle 326
1.8220771144277894 #978, triangle 326
6.313389187479963 #979, triangle 327
2.050376050730009 #980, triangle 327
1.174618919411339 #981, triangle 327
4.585740206800562 #982, triangle 328
4.438440987393211 #983, triangle 328
4.736775492593121 #984, triangle 328
13.112704976472271 #985, triangle 329
5.787552860448411 #986, triangle 329
40.758614688477955 #987, triangle 329
13.766291984477338 #988, triangle 330
23.63302500228982 #989, triangle 330
41.01851558790975 #990, triangle 330
2.017088408980757 #991, triangle 331
2.237679482459452 #992, triangle 331
1.291552893508327 #993, triangle 331
24.906555315512527 #994, triangle 332
18.6399980651559 #995, triangle 332
13.743301777261767 #996, triangle 332
1.0645882440977283 #997, triangle 333
1.8161074619799955 #998, triangle 333
1.6148631572688283 #999, triangle 333
1.44103491130947 #1000, triangle 334
9.720525705451468 #1001, triangle 334
1.8167723608138242 #1002, triangle 334
4.3570186002945555 #1003, triangle 335
7.454895136917209 #1004, triangle 335
1.1326793292979618 #1005, triangle 335
4.634182521767043 #1006, triangle 336
1.2695741693963207 #1007, triangle 336
1.7007375090890147 #1008, triangle 336
2.6307593661259085 #1009, triangle 337
9.150168161435136 #1010, triangle 337
4.306747159090844 #1011, triangle 337
6.049618091057204 #1012, triangle 338
14.033226250572614 #1013, triangle 338
9.214716930506547 #1014, triangle 338
3.5635584677419647 #1015, triangle 339
3.123958559733445 #1016, triangle 339
9.154488416988178 #1017, triangle 339
29.05509516782133 #1018, triangle 340
22.82992743965586 #1019, triangle 340
25.270449545200186 #1020, triangle 340
1.2427624694802573 #1021, triangle 341
2.3653993721660327 #1022, triangle 341
4.309993024067094 #1023, triangle 341
2.2886303011559894 #1024, triangle 342
4.699671666773529 #1025, triangle 342
1.133805268655 #1026, triangle 342
4.574233433781735 #1027, triangle 343
3.442835764383473 #1028, triangle 343
2.5163082918693145 #1029, triangle 343
2.2587003924987457 #1030, triangle 344
4.063672045355321 #1031, triangle 344
7.146750981247009 #1032, triangle 344
2.4566342972543107 #1033, triangle 345
2.70988471550762 #1034, triangle 345
2.0049537428807604 #1035, triangle 345
2.268675721562007 #1036, triangle 346
1.2989604989604784 #1037, triangle 346
1.7590036014405952 #1038, triangle 346
1.4534330387491445 #1039, triangle 347
3.920925876371333 #1040, triangle 347
1.5352712787414884 #1041, triangle 347
1.0431804027402976 #1042, triangle 348
1.1840942562592143 #1043, triangle 348
1.0365049751243858 #1044, triangle 348
1.5230361286046066 #1045, triangle 349
1.178778421756591 #1046, triangle 349
1.8802154853702326 #1047, triangle 349
1.0316233501156593 #1048, triangle 350
1.637738584199084 #1049, triangle 350
1.3140389325770423 #1050, triangle 350
1.081485286982314 #1051, triangle 351
1.4373128324319546 #1052, triangle 351
1.4072377299523535 #1053, triangle 351
2.935475375296216 #1054, triangle 352
3.4675818723126137 #1055, triangle 352
2.1894388072063973 #1056, triangle 352
7.288179242853428 #1057, triangle 353
6.859894077997157 #1058, triangle 353
6.394339015760478 #1059, triangle 353
12.062834805270992 #1060, triangle 354
1.7316977525061399 #1061, triangle 354
1.4411731676274542 #1062, triangle 354
2.3407694794698046 #1063, triangle 355
2.4210730195622543 #1064, triangle 355
2.154106991478119 #1065, triangle 355
1.3490586547241346 #1066, triangle 356
1.2440784446897224 #1067, triangle 356
1.3472981907796182 #1068, triangle 356
1.4590641899836432 #1069, triangle 357
1.1587853866835236 #1070, triangle 357
1.0516618335936059 #1071, triangle 357
6.316137566137476 #1072, triangle 358
4.749868351764261 #1073, triangle 358
3.330848861283692 #1074, triangle 358
1.7381397182325873 #1075, triangle 359
2.709452576882999 #1076, triangle 359
1.4095771713167742 #1077, triangle 359
12.306326304108543 #1078, triangle 360
7.916452442160597 #1079, triangle 360
10.340564700753752 #1080, triangle 360
2.467477255335472 #1081, triangle 361
1.5915832773010044 #1082, triangle 361
3.8488823827485668 #1083, triangle 361
2.6996212354498548 #1084, triangle 362
-0.07542703966692754 #1085, triangle 362
1.2375381412724236 #1086, triangle 362
7.815456362425863 #1087, triangle 363
4.475407810182834 #1088, triangle 363
2.433390867723658 #1089, triangle 363
3.866376367542017 #1090, triangle 364
10.092858127671374 #1091, triangle 364
64.61363140676028 #1092, triangle 364
3.4650271412588545 #1093, triangle 365
19.61481309496099 #1094, triangle 365
1.3510848326955889 #1095, triangle 365
3.282220014899602 #1096, triangle 366
1.141097591259044 #1097, triangle 366
1.940402284579195 #1098, triangle 366
2.1938464443725305 #1099, triangle 367
2.6153068241576096 #1100, triangle 367
1.1065703191712346 #1101, triangle 367
3.9605640711219716 #1102, triangle 368
1.1532953078812664 #1103, triangle 368
2.659287366959725 #1104, triangle 368
1.1755882440431835 #1105, triangle 369
1.9153173774980183 #1106, triangle 369
5.820967849742554 #1107, triangle 369
1.0275130630253595 #1108, triangle 370
5.057861032674442 #1109, triangle 370
3.155594222028854 #1110, triangle 370
4.631498693000388 #1111, triangle 371
12.053168244720137 #1112, triangle 371
1.9162035470932544 #1113, triangle 371
-0.010885958467060277 #1114, triangle 372
3.7321138651366916 #1115, triangle 372
8.134476250393247 #1116, triangle 372
7.997033898305086 #1117, triangle 373
2.889932946719827 #1118, triangle 373
-0.011273218241641946 #1119, triangle 373
6.65375534067924 #1120, triangle 374
3.694780971329166 #1121, triangle 374
12.830692451652185 #1122, triangle 374
7.056125108601464 #1123, triangle 375
9.276715899218019 #1124, triangle 375
8.220677671590336 #1125, triangle 375
-0.0913496275728495 #1126, triangle 376
9.608872206107954 #1127, triangle 376
2.169067894131157 #1128, triangle 376
3.9113046022140905 #1129, triangle 377
2.189315097206941 #1130, triangle 377
2.8229987081718444 #1131, triangle 377
2.5111364124597304 #1132, triangle 378
-0.043357949050495746 #1133, triangle 378
9.332813506895295 #1134, triangle 378
3.6580884692902633 #1135, triangle 379
1.0668584419802307 #1136, triangle 379
6.465576721163678 #1137, triangle 379
3.3739306945048737 #1138, triangle 380
3.211993208266097 #1139, triangle 380
3.642842345141865 #1140, triangle 380
1.412528285359755 #1141, triangle 381
2.2657468176011895 #1142, triangle 381
1.4952196499060222 #1143, triangle 381
1.9538711081219906 #1144, triangle 382
2.259976548019855 #1145, triangle 382
2.761683198691233 #1146, triangle 382
2.0368699239396686 #1147, triangle 383
3.053877748248401 #1148, triangle 383
1.3337905927665303 #1149, triangle 383
1.4723378941105936 #1150, triangle 384
4.373966042664345 #1151, triangle 384
2.1739908937432757 #1152, triangle 384
4.369171734723163 #1153, triangle 385
4.4939472922099455 #1154, triangle 385
4.194323776426536 #1155, triangle 385
3.5784824790037377 #1156, triangle 386
1.963741673906735 #1157, triangle 386
14.148276860699172 #1158, triangle 386
2.727879746835455 #1159, triangle 387
2.0190506329114415 #1160, triangle 387
3.74996044303789 #1161, triangle 387
1.7198847585729458 #1162, triangle 388
1.5737622970486616 #1163, triangle 388
1.8589689249782544 #1164, triangle 388
2.544068117313211 #1165, triangle 389
1.8102322484827977 #1166, triangle 389
2.227002134112081 #1167, triangle 389
2.0393336140013743 #1168, triangle 390
1.194995975315318 #1169, triangle 390
3.4484755459426557 #1170, triangle 390
2.7371930260487187 #1171, triangle 391
3.54783509426137 #1172, triangle 391
3.0414673046251033 #1173, triangle 391
6.971414709092971 #1174, triangle 392
7.963421392943044 #1175, triangle 392
7.200654817586697 #1176, triangle 392
1.3962495590546187 #1177, triangle 393
1.7886023106589641 #1178, triangle 393
2.2549428691882754 #1179, triangle 393
31.23899141978258 #1180, triangle 394
28.033173186913785 #1181, triangle 394
28.443901536183134 #1182, triangle 394
2.0210526315789346 #1183, triangle 395
12.284471509352429 #1184, triangle 395
3.276362393587296 #1185, triangle 395
2.6951874353996863 #1186, triangle 396
1.1302309166078448 #1187, triangle 396
67.64570109636131 #1188, triangle 396
1.0879614081152935 #1189, triangle 397
15.792831201642473 #1190, triangle 397
2.5566487010579904 #1191, triangle 397
6.378704535249156 #1192, triangle 398
1.8494111612844852 #1193, triangle 398
-0.04366831735139971 #1194, triangle 398
1.1061847225066637 #1195, triangle 399
4.930045596352424 #1196, triangle 399
1.9996006275852245 #1197, triangle 399
2.116100323624601 #1198, triangle 400
1.193306559571634 #1199, triangle 400
3.754796163069501 #1200, triangle 400
1.1000421874176 #1201, triangle 401
2.2377057501268953 #1202, triangle 401
4.696365516545635 #1203, triangle 401
5.18896221456521 #1204, triangle 402
1.5511357965763324 #1205, triangle 402
-0.04176837291180738 #1206, triangle 402
2.8353197674419284 #1207, triangle 403
2.9412790697675586 #1208, triangle 403
3.073023255814016 #1209, triangle 403
1.1851421188631148 #1210, triangle 404
1.222286821705378 #1211, triangle 404
1.407235142118768 #1212, triangle 404
3.2077906976745396 #1213, triangle 405
3.4061627906978775 #1214, triangle 405
3.251744186046707 #1215, triangle 405
1.5507955248215426 #1216, triangle 406
1.8329917254990287 #1217, triangle 406
1.2343973808062967 #1218, triangle 406
1.4989767727411765 #1219, triangle 407
3.149126764194158 #1220, triangle 407
1.3499737547310748 #1221, triangle 407
1.6283300198807094 #1222, triangle 408
2.6751240694789473 #1223, triangle 408
2.1072838345864686 #1224, triangle 408
2.8746511627907165 #1225, triangle 409
3.1396511627908192 #1226, triangle 409
3.1684593023256546 #1227, triangle 409
-0.022920883217271856 #1228, triangle 410
6.569586751862087 #1229, triangle 410
2.0223258670097644 #1230, triangle 410
1.4725822050289985 #1231, triangle 411
2.558199027884419 #1232, triangle 411
1.340145120687113 #1233, triangle 411
5.918216684771764 #1234, triangle 412
1.589793126259133 #1235, triangle 412
-0.06163557830273892 #1236, triangle 412
1.7219661553994976 #1237, triangle 413
-0.023902211883050282 #1238, triangle 413
5.526436106625266 #1239, triangle 413
1.4153410248338048 #1240, triangle 414
1.3780674195465765 #1241, triangle 414
4.422953766642359 #1242, triangle 414
4.640919242976352 #1243, triangle 415
1.0856011394454046 #1244, triangle 415
4.073675241565587 #1245, triangle 415
1.7166235287449723 #1246, triangle 416
2.371747864726071 #1247, triangle 416
1.2307656497315413 #1248, triangle 416
1.0396897810218797 #1249, triangle 417
9.044144144144274 #1250, triangle 417
2.7106253794778037 #1251, triangle 417
13.202197802197716 #1252, triangle 418
-0.019515232057660637 #1253, triangle 418
3.8465585893060346 #1254, triangle 418
1.1799293759381442 #1255, triangle 419
1.6121773025110173 #1256, triangle 419
1.983087292948038 #1257, triangle 419
1.0642893795063388 #1258, triangle 420
2.0286403361428844 #1259, triangle 420
9.508814971187293 #1260, triangle 420
1.4884116136963488 #1261, triangle 421
1.7437932094023654 #1262, triangle 421
8.575477489768076 #1263, triangle 421
2.142901541521663 #1264, triangle 422
1.1668117203365083 #1265, triangle 422
9.429139731476965 #1266, triangle 422
1.1509768510917566 #1267, triangle 423
1.631694690062821 #1268, triangle 423
2.1352266315591995 #1269, triangle 423
1.378875204756415 #1270, triangle 424
1.757459772514632 #1271, triangle 424
6.1559929494712256 #1272, triangle 424
29.798692810454796 #1273, triangle 425
5.1679515418503135 #1274, triangle 425
12.495384615383868 #1275, triangle 425
6.264496439471097 #1276, triangle 426
8.591728261771985 #1277, triangle 426
4.867973096404706 #1278, triangle 426
7.552476867235831 #1279, triangle 427
11.897869768848022 #1280, triangle 427
9.699310499467185 #1281, triangle 427
1.2418202258174884 #1282, triangle 428
3.7369052563570055 #1283, triangle 428
12.302494827796034 #1284, triangle 428
4.83173472184157 #1285, triangle 429
4.913644560208449 #1286, triangle 429
4.269410496045869 #1287, triangle 429
1.000451205362886 #1288, triangle 430
-0.09920922283692366 #1289, triangle 430
1.8344044455182245 #1290, triangle 430
1.3461538461538471 #1291, triangle 431
1.3084888775249146 #1292, triangle 431
2.2559623681687593 #1293, triangle 431
2.122720084343645 #1294, triangle 432
1.8342794253938708 #1295, triangle 432
2.412846998063265 #1296, triangle 432
2.7768544167437805 #1297, triangle 433
3.813710099424489 #1298, triangle 433
1.8785259326660984 #1299, triangle 433
3.571011340686625 #1300, triangle 434
1.8986606706422906 #1301, triangle 434
7.398552741441764 #1302, triangle 434
1.440057131727592 #1303, triangle 435
1.236148407957469 #1304, triangle 435
1.7420377228490225 #1305, triangle 435
3.145609262305418 #1306, triangle 436
1.3432345028127435 #1307, triangle 436
1.7767179088285214 #1308, triangle 436
1.3164887524625115 #1309, triangle 437
1.2198712371672484 #1310, triangle 437
1.9754654602401158 #1311, triangle 437
1.0000696063759422 #1312, triangle 438
1.1418636995827993 #1313, triangle 438
1.020890325789614 #1314, triangle 438
6.913915251971915 #1315, triangle 439
1.3427918689477882 #1316, triangle 439
1.4337335421379367 #1317, triangle 439
3.200539490094902 #1318, triangle 440
1.766734985885003 #1319, triangle 440
1.7655753934387481 #1320, triangle 440
-0.09920757967269075 #1321, triangle 441
1.548797826963486 #1322, triangle 441
4.788583509513824 #1323, triangle 441
3.858921161825806 #1324, triangle 442
2.062710343280217 #1325, triangle 442
2.8398588107520757 #1326, triangle 442
2.133383601105846 #1327, triangle 443
2.0336214063376246 #1328, triangle 443
2.649846296618458 #1329, triangle 443
1.5745621050947767 #1330, triangle 444
2.1659770720780167 #1331, triangle 444
1.1399360185583662 #1332, triangle 444
2.5356393371445645 #1333, triangle 445
2.1763736018894 #1334, triangle 445
2.2112469770769096 #1335, triangle 445
2.0523409363745593 #1336, triangle 446
2.12084199584199 #1337, triangle 446
2.2564935064935394 #1338, triangle 446
2.3588472265261693 #1339, triangle 447
4.400969932104358 #1340, triangle 447
1.3478422446230223 #1341, triangle 447
1.618770369901534 #1342, triangle 448
8.01421413789365 #1343, triangle 448
4.1729461616792225 #1344, triangle 448
3.6701014264354783 #1345, triangle 449
1.5252384025238244 #1346, triangle 449
1.3410006359974451 #1347, triangle 449
1.1375716519020176 #1348, triangle 450
1.4540580789277266 #1349, triangle 450
1.0227297444263206 #1350, triangle 450
2.384402667201871 #1351, triangle 451
1.0000207120813531 #1352, triangle 451
4.996812781985881 #1353, triangle 451
2.7063600382149087 #1354, triangle 452
3.3850992638857647 #1355, triangle 452
2.1116769265478803 #1356, triangle 452
2.7629895931882884 #1357, triangle 453
1.61900494200188 #1358, triangle 453
2.14683252836121 #1359, triangle 453
2.999222654080945 #1360, triangle 454
2.999271491015089 #1361, triangle 454
3.155799588194855 #1362, triangle 454
1.0663392563661185 #1363, triangle 455
1.8495983295147829 #1364, triangle 455
3.299733209604413 #1365, triangle 455
1.9583846878851854 #1366, triangle 456
2.362084376117213 #1367, triangle 456
2.07912883184266 #1368, triangle 456
2.240695835529809 #1369, triangle 457
1.0250858319981457 #1370, triangle 457
1.5094063034449494 #1371, triangle 457
2.4420432877262557 #1372, triangle 458
5.14469453376217 #1373, triangle 458
1.318516174958496 #1374, triangle 458
2.113702705737071 #1375, triangle 459
2.3267860035639454 #1376, triangle 459
1.1432503951551258 #1377, triangle 459
2.511862092507286 #1378, triangle 460
1.6678527266762397 #1379, triangle 460
2.077266012451145 #1380, triangle 460
-0.05685095842545724 #1381, triangle 461
5.689197026414282 #1382, triangle 461
1.6084126903763543 #1383, triangle 461
1.202190377354325 #1384, triangle 462
1.2255961370223185 #1385, triangle 462
1.185835244311168 #1386, triangle 462
9.993588099512449 #1387, triangle 463
7.707636125797464 #1388, triangle 463
8.468193501010038 #1389, triangle 463
1.237764486133932 #1390, triangle 464
13.379480148023719 #1391, triangle 464
3.6191549518555974 #1392, triangle 464
2.450377080261219 #1393, triangle 465
1.7837634254990338 #1394, triangle 465
7.519918741535578 #1395, triangle 465
1.863994484932048 #1396, triangle 466
1.247365683573814 #1397, triangle 466
1.321041023378914 #1398, triangle 466
3.762792909053851 #1399, triangle 467
12.320051746442381 #1400, triangle 467
1.0457110609480724 #1401, triangle 467
26.19367062679202 #1402, triangle 468
22.25165851006076 #1403, triangle 468
23.4315162620252 #1404, triangle 468
3.491883168254089 #1405, triangle 469
5.654905079017924 #1406, triangle 469
2.1446553396850256 #1407, triangle 469
2.0705236690682534 #1408, triangle 470
1.9789682465430352 #1409, triangle 470
2.0807351558906686 #1410, triangle 470
3.823007695317532 #1411, triangle 471
3.512320126158096 #1412, triangle 471
3.437672078230287 #1413, triangle 471
5.541360328074825 #1414, triangle 472
6.472651677229184 #1415, triangle 472
5.2028077556247085 #1416, triangle 472
2.8531149225192984 #1417, triangle 473
4.16314499804672 #1418, triangle 473
5.810957712794981 #1419, triangle 473
4.195179109474398 #1420, triangle 474
3.786362506215824 #1421, triangle 474
3.770696607891235 #1422, triangle 474
1.3668885869565284 #1423, triangle 475
1.4535812356979494 #1424, triangle 475
1.646572890025572 #1425, triangle 475
5.077306264392209 #1426, triangle 476
1.0164091437730234 #1427, triangle 476
2.084376996805116 #1428, triangle 476
6.6256775359201265 #1429, triangle 477
1.5730247182179316 #1430, triangle 477
2.5062967001090284 #1431, triangle 477
4.3151339361882375 #1432, triangle 478
6.829063297009012 #1433, triangle 478
2.6838611987381302 #1434, triangle 478
2.1205782312925145 #1435, triangle 479
1.7822938203537835 #1436, triangle 479
1.70599787685775 #1437, triangle 479
3.1477668077104033 #1438, triangle 480
8.891614745586587 #1439, triangle 480
122.50868055557493 #1440, triangle 480
2.5728870982510577 #1441, triangle 481
7.375475946775799 #1442, triangle 481
130.01850558656267 #1443, triangle 481
-0.023731968357377196 #1444, triangle 482
1.7276667088447133 #1445, triangle 482
1.2686454762646882 #1446, triangle 482
1.3897603964749075 #1447, triangle 483
42.80386583284209 #1448, triangle 483
1.875818947940797 #1449, triangle 483
2.985861865407408 #1450, triangle 484
5.478159330838989 #1451, triangle 484
1.9804525608917865 #1452, triangle 484
3.746205098493603 #1453, triangle 485
4.897093825629543 #1454, triangle 485
1.6668131250109892 #1455, triangle 485
3.0805837265075136 #1456, triangle 486
1.053964888209792 #1457, triangle 486
4.257142857142851 #1458, triangle 486
-0.07438842297890776 #1459, triangle 487
5.002790935859768 #1460, triangle 487
1.4719780947754406 #1461, triangle 487
6.0268598159046425 #1462, triangle 488
7.669111654441753 #1463, triangle 488
4.809726827727815 #1464, triangle 488
4.107083484608142 #1465, triangle 489
1.1036404786555265 #1466, triangle 489
-0.13480559780334306 #1467, triangle 489
2.99677688045483 #1468, triangle 490
1.1535121632070409 #1469, triangle 490
-0.026540210064286352 #1470, triangle 490
2.7172436280636663 #1471, triangle 491
2.0289205246048567 #1472, triangle 491
3.6578528676413917 #1473, triangle 491
4.657081970165354 #1474, triangle 492
1.336687399851825 #1475, triangle 492
1.3777938901778766 #1476, triangle 492
2.4631264916467974 #1477, triangle 493
-0.5716926070038786 #1478, triangle 493
1.630468167259009 #1479, triangle 493
21.005187027084457 #1480, triangle 494
31.518253775947912 #1481, triangle 494
13.730472401573925 #1482, triangle 494
1.7186801630077133 #1483, triangle 495
1.5387487781036249 #1484, triangle 495
-0.12576820579758438 #1485, triangle 495
55.29767441860638 #1486, triangle 496
1.19783120376597 #1487, triangle 496
3.4301272455089786 #1488, triangle 496
2.2222893604679577 #1489, triangle 497
6.486843802399209 #1490, triangle 497
1.0339905224360866 #1491, triangle 497
1.392666524338187 #1492, triangle 498
3.5978777589134383 #1493, triangle 498
18.25133196721372 #1494, triangle 498
2.1746277915631964 #1495, triangle 499
1.2766978641708253 #1496, triangle 499
5.511734693877832 #1497, triangle 499
-0.025383478924771222 #1498, triangle 500
1.07275169683258 #1499, triangle 500
3.4203651685393566 #1500, triangle 500
-0.05130129660555876 #1501, triangle 501
1.0217703393885869 #1502, triangle 501
3.2927853152433695 #1503, triangle 501
2.5449622579586806 #1504, triangle 502
5.354435884691874 #1505, triangle 502
1.2842105263157997 #1506, triangle 502
1.6731543798560065 #1507, triangle 503
2.836946848960404 #1508, triangle 503
1.170809967913162 #1509, triangle 503
1.2001103825595534 #1510, triangle 504
1.8858446324803693 #1511, triangle 504
9.587781370097092 #1512, triangle 504
1.6385425727264382 #1513, triangle 505
2.387085868830204 #1514, triangle 505
3.5339265046295036 #1515, triangle 505
2.2756460454189344 #1516, triangle 506
1.085270747498538 #1517, triangle 506
1.5939989378651152 #1518, triangle 506
4.262003509331536 #1519, triangle 507
3.868766220102335 #1520, triangle 507
3.187102999115529 #1521, triangle 507
1.9258049463368845 #1522, triangle 508
2.4986952396014437 #1523, triangle 508
3.376346108629211 #1524, triangle 508
2.2474518860662087 #1525, triangle 509
8.375475802066223 #1526, triangle 509
1.0500275357965458 #1527, triangle 509
3.179788718357587 #1528, triangle 510
5.121517794013652 #1529, triangle 510
7.089816256617859 #1530, triangle 510
5.929678435272705 #1531, triangle 511
5.920847268673445 #1532, triangle 511
6.37342206729018 #1533, triangle 511
12.822906155398517 #1534, triangle 512
8.933271974229605 #1535, triangle 512
18.31973714026733 #1536, triangle 512
7.184079601990117 #1537, triangle 513
7.657052602664371 #1538, triangle 513
6.968564984494004 #1539, triangle 513
1.072117650964376 #1540, triangle 514
3.880427113222623 #1541, triangle 514
2.6232031914197713 #1542, triangle 514
1.775717764544614 #1543, triangle 515
1.0261819743265284 #1544, triangle 515
1.816121397744688 #1545, triangle 515
2.674208860759487 #1546, triangle 516
3.219367088607608 #1547, triangle 516
3.8185522151898845 #1548, triangle 516
51.942022667831175 #1549, triangle 517
1.1805081481678248 #1550, triangle 517
3.3785059132332638 #1551, triangle 517
5.916115747263756 #1552, triangle 518
2.2372850895583274 #1553, triangle 518
1.206778272666823 #1554, triangle 518
3.2273877737547227 #1555, triangle 519
