ASPECT RATIOS FOR SHAPE PARAMETERS
9.787828475251589 #1576, triangle 526
8.024388706836856 #1577, triangle 526
11.29126116434384 #1578, triangle 526
3.5911968332097315 #1579, triangle 527
2.7763035135661 #1580, triangle 527
3.9335866499872547 #1581, triangle 527
5.521830596201941 #1582, triangle 528
2.775416702086782 #1583, triangle 528
5.6631889727240905 #1584, triangle 528
#The minimum value is 1.020919337195214, which is in quad 1312 {(0.498853, -0.310353)(0.5007686666666666, -0.3102553333333333)(0.5017265, -0.3086265)(0.498853, -0.307193)}, which is in triangle 438 {(0.5046, -0.31006)(0.498853, -0.307193)(0.498853, -0.313513)}
#The maximum value is 36.788263113708226, which is in quad 1562 {(0.63218, -0.475007)(0.6593823333333333, -0.454509)(0.7126399999999999, -0.41064)(0.711493, -0.407767)}, which is in triangle 521 {(0.711493, -0.407767)(0.552867, -0.542247)(0.713787, -0.413513)}
#The mean average is 7.415831692957224

