SKEWS FOR SHAPE PARAMETERS
1.5707950832176014 #783, triangle 261
1.5708019435773688 #784, triangle 262
1.570794956944124 #785, triangle 262
1.5707978888394192 #786, triangle 262
1.570840404773133 #787, triangle 263
1.5707810202193058 #788, triangle 263
1.5708080749088205 #789, triangle 263
1.5708784659974282 #790, triangle 264
1.5710585199203728 #791, triangle 264
1.570715254783202 #792, triangle 264
1.5707977084254106 #793, triangle 265
1.5707952112827075 #794, triangle 265
1.5707955965017317 #795, triangle 265
1.571089413590419 #796, triangle 266
1.5706982508453835 #797, triangle 266
1.57087924022941 #798, triangle 266
1.5708030928876398 #799, triangle 267
1.5708005320552474 #800, triangle 267
1.5707967556512126 #801, triangle 267
1.570798797681763 #802, triangle 268
1.57082629576854 #803, triangle 268
1.5708438258759474 #804, triangle 268
1.570795356698617 #805, triangle 269
1.5707944754507595 #806, triangle 269
1.5707960444041813 #807, triangle 269
1.5707976114112125 #808, triangle 270
1.5708045571531641 #809, triangle 270
1.5708083209293067 #810, triangle 270
1.5707926480247802 #811, triangle 271
1.570798985513025 #812, triangle 271
1.5707971385912005 #813, triangle 271
1.5708247930832893 #814, triangle 272
1.5706607467010265 #815, triangle 272
1.5707405228691558 #816, triangle 272
1.5707987726952022 #817, triangle 273
1.5707943316301136 #818, triangle 273
1.5707980367271797 #819, triangle 273
1.5708012576000026 #820, triangle 274
1.5708019323719626 #821, triangle 274
1.5707983180477074 #822, triangle 274
1.5708075856643413 #823, triangle 275
1.57086661425051 #824, triangle 275
1.57082833809768 #825, triangle 275
1.570795594401244 #826, triangle 276
1.5708058999143741 #827, triangle 276
1.5708010855992318 #828, triangle 276
1.5708329822222833 #829, triangle 277
1.5708823384547075 #830, triangle 277
1.5707797912581736 #831, triangle 277
1.5708109869220568 #832, triangle 278
1.5708053570730027 #833, triangle 278
1.5707959481963985 #834, triangle 278
1.570816059831365 #835, triangle 279
1.570790247538447 #836, triangle 279
1.570821655097927 #837, triangle 279
1.5709092661666975 #838, triangle 280
1.570863201119219 #839, triangle 280
1.570795524501164 #840, triangle 280
1.5707604943076112 #841, triangle 281
1.5707700027128275 #842, triangle 281
1.5707680977036602 #843, triangle 281
1.5707952825373637 #844, triangle 282
1.570797268976947 #845, triangle 282
1.570797065767518 #846, triangle 282
1.5707964922087525 #847, triangle 283
1.5707909992365459 #848, triangle 283
1.570786814344169 #849, triangle 283
1.570793601904914 #850, triangle 284
1.5707953765591691 #851, triangle 284
1.5707942023739574 #852, triangle 284
1.570781968998285 #853, triangle 285
1.5707958413154348 #854, triangle 285
1.5707882897358514 #855, triangle 285
1.5707910651538115 #856, triangle 286
1.5707394625116715 #857, triangle 286
1.570693540239134 #858, triangle 286
1.570794299950697 #859, triangle 287
1.5707979211184662 #860, triangle 287
1.5707939180032005 #861, triangle 287
1.5707874350317022 #862, triangle 288
1.5707594993571365 #863, triangle 288
1.5707217841363292 #864, triangle 288
1.5707939207157127 #865, triangle 289
1.5707943035275025 #866, triangle 289
1.5707979206414573 #867, triangle 289
1.5706802934325859 #868, triangle 290
1.5710001025654405 #869, triangle 290
1.57131140273071 #870, triangle 290
1.5709935124963463 #871, triangle 291
1.5710440319772578 #872, triangle 291
1.5709927361260032 #873, triangle 291
1.5707942663051917 #874, triangle 292
1.5707987073702803 #875, triangle 292
1.5707979430036796 #876, triangle 292
1.570566362339347 #877, triangle 293
1.570992985516416 #878, triangle 293
1.5701043324408428 #879, triangle 293
1.570793030985086 #880, triangle 294
1.570789797473723 #881, triangle 294
1.5707896685159817 #882, triangle 294
1.5712357619702564 #883, triangle 295
1.5709920465603457 #884, triangle 295
1.5713851198327884 #885, triangle 295
1.5707907510168688 #886, triangle 296
1.570800092123447 #887, triangle 296
1.5707971858559295 #888, triangle 296
1.5711380131690522 #889, triangle 297
1.5718427571831004 #890, triangle 297
1.5704845219299883 #891, triangle 297
1.5707951616572524 #892, triangle 298
1.5707958646804574 #893, triangle 298
1.5707961056340563 #894, triangle 298
1.5708109405030413 #895, triangle 299
1.5707920798945563 #896, triangle 299
1.5708007611526484 #897, triangle 299
1.570799621638164 #898, triangle 300
1.5708082278987128 #899, triangle 300
1.5707927123193064 #900, triangle 300
1.5707955299755303 #901, triangle 301
1.5707960405512578 #902, triangle 301
1.5707964936276135 #903, triangle 301
1.5707954372625026 #904, triangle 302
1.570795843510296 #905, triangle 302
1.5707963267029192 #906, triangle 302
1.5707958434204783 #907, triangle 303
1.570796326792737 #908, triangle 303
1.5707954369750858 #909, triangle 303
1.570796046471987 #910, triangle 304
1.5707963161439937 #911, triangle 304
1.570796545634473 #912, triangle 304
1.5708095388578311 #913, triangle 305
1.5708015441604193 #914, triangle 305
1.5708265375756287 #915, triangle 305
1.5708029484267751 #916, triangle 306
1.5708144494980192 #917, triangle 306
1.5707921856706952 #918, triangle 306
1.570807027296225 #919, triangle 307
1.5708004327624747 #920, triangle 307
1.570820858440149 #921, triangle 307
1.5708032251351085 #922, triangle 308
1.5708326950573699 #923, triangle 308
1.5707810058709342 #924, triangle 308
1.5707970817496917 #925, triangle 309
1.5707953875374314 #926, triangle 309
1.570796878104268 #927, triangle 309
1.5707773119311785 #928, triangle 310
1.570804191216025 #929, triangle 310
1.5708401512666104 #930, triangle 310
1.5708329235403389 #931, triangle 311
1.570851176433985 #932, triangle 311
1.5708056433822908 #933, triangle 311
1.5707977239449522 #934, triangle 312
1.5707976702141848 #935, triangle 312
1.5707980427162682 #936, triangle 312
1.5710607047056484 #937, triangle 313
1.5707163696537334 #938, triangle 313
1.570880947380154 #939, triangle 313
1.5708566424876016 #940, triangle 314
1.5706284209763595 #941, triangle 314
1.5707521795100419 #942, triangle 314
1.5707720474851425 #943, triangle 315
1.5708348351485588 #944, triangle 315
1.5708984445412182 #945, triangle 315
1.570725084183542 #946, triangle 316
1.5708373143153542 #947, triangle 316
1.570613405757328 #948, triangle 316
1.5707984994060302 #949, triangle 317
1.570794779026926 #950, triangle 317
1.5707980562138515 #951, triangle 317
1.570740874876422 #952, triangle 318
1.5708670556880737 #953, triangle 318
1.5705935335673071 #954, triangle 318
1.5707348413397468 #955, triangle 319
1.5708757679864038 #956, triangle 319
1.5710227994945756 #957, triangle 319
1.5705822472607962 #958, triangle 320
1.5707370257548272 #959, triangle 320
1.5708702074278527 #960, triangle 320
1.5708183773803324 #961, triangle 321
1.570883032981566 #962, triangle 321
1.5708279581050077 #963, triangle 321
1.5708029385907907 #964, triangle 322
1.5708015044223689 #965, triangle 322
1.5708039884860858 #966, triangle 322
1.5708902587535833 #967, triangle 323
1.5708301486895992 #968, triangle 323
1.570820685245366 #969, triangle 323
1.570835688110846 #970, triangle 324
1.5708263857752205 #971, triangle 324
1.5709082456891286 #972, triangle 324
1.5707951977545858 #973, triangle 325
1.5707947142618741 #974, triangle 325
1.570794801939914 #975, triangle 325
1.5707930583730962 #976, triangle 326
1.5707973906176795 #977, triangle 326
1.5707920772001813 #978, triangle 326
1.5707949062186692 #979, triangle 327
1.5707899775914782 #980, triangle 327
1.5707875947977472 #981, triangle 327
1.5708032993713357 #982, triangle 328
1.5709255536054212 #983, triangle 328
1.5707287169361714 #984, triangle 328
1.5708838347461924 #985, triangle 329
1.57103895749526 #986, triangle 329
1.5707326687967633 #987, triangle 329
1.5701266847092405 #988, triangle 330
1.5705793638710381 #989, triangle 330
1.57099742076183 #990, triangle 330
1.5707988144319973 #991, triangle 331
1.5707969335990806 #992, triangle 331
1.5708021810759523 #993, triangle 331
1.5705948876039335 #994, triangle 332
1.5710072425507329 #995, triangle 332
1.5714575159704662 #996, triangle 332
1.5708178352623652 #997, triangle 333
1.570817946047848 #998, triangle 333
1.5708098622900186 #999, triangle 333
1.5708044471453306 #1000, triangle 334
1.5707961992255077 #1001, triangle 334
1.570809844914463 #1002, triangle 334
1.5708633930118845 #1003, triangle 335
1.5708185047669765 #1004, triangle 335
1.5708156138107259 #1005, triangle 335
1.5707963949597752 #1006, triangle 336
1.5708048897233515 #1007, triangle 336
1.570801154416619 #1008, triangle 336
1.5707933415930964 #1009, triangle 337
1.5707794141305955 #1010, triangle 337
1.5707637231693423 #1011, triangle 337
1.5707733576918563 #1012, triangle 338
1.570797581421947 #1013, triangle 338
1.5707837039695125 #1014, triangle 338
1.570751607466833 #1015, triangle 339
1.5707917575605963 #1016, triangle 339
1.5707735112468444 #1017, triangle 339
1.5710038170399305 #1018, triangle 340
1.5701402882245392 #1019, triangle 340
1.5705943435520564 #1020, triangle 340
1.5707948871807473 #1021, triangle 341
1.5707943945064573 #1022, triangle 341
1.5707948160283358 #1023, triangle 341
1.5707919902399574 #1024, triangle 342
1.5707944960435858 #1025, triangle 342
1.570791391759091 #1026, triangle 342
1.5706120667648868 #1027, triangle 343
1.5709744092311435 #1028, triangle 343
1.5714174993796268 #1029, triangle 343
1.5707991502148462 #1030, triangle 344
1.5707995798662595 #1031, triangle 344
1.5707984332009453 #1032, triangle 344
1.570791066915697 #1033, triangle 345
1.5707719282632606 #1034, triangle 345
1.570839149857948 #1035, triangle 345
1.570796699105487 #1036, triangle 346
1.5707928474300077 #1037, triangle 346
1.5707951110368064 #1038, triangle 346
1.570791635189645 #1039, triangle 347
1.5707950396560701 #1040, triangle 347
1.570790092445919 #1041, triangle 347
1.5707958068820078 #1042, triangle 348
1.5707955000957647 #1043, triangle 348
1.570795398689098 #1044, triangle 348
1.5707970578731187 #1045, triangle 349
1.5707968591713202 #1046, triangle 349
1.570795800257987 #1047, triangle 349
1.5707946349740807 #1048, triangle 350
1.5707961354444973 #1049, triangle 350
1.570795601495952 #1050, triangle 350
1.5707949486251969 #1051, triangle 351
1.5707962157113515 #1052, triangle 351
1.5707961041682839 #1053, triangle 351
1.5707969874296448 #1054, triangle 352
1.570798074075237 #1055, triangle 352
1.5707938644667525 #1056, triangle 352
1.5707962963074245 #1057, triangle 353
1.5707842885077523 #1058, triangle 353
1.5707892246874573 #1059, triangle 353
1.5707969975327283 #1060, triangle 354
1.5707889001262125 #1061, triangle 354
1.5707847301028357 #1062, triangle 354
1.570794993895513 #1063, triangle 355
1.5707955272985354 #1064, triangle 355
1.5707979953934297 #1065, triangle 355
1.5707965063149625 #1066, triangle 356
1.5707965047888202 #1067, triangle 356
1.5707969169087126 #1068, triangle 356
1.5707967988311293 #1069, triangle 357
1.570796866333841 #1070, triangle 357
1.5707970273548792 #1071, triangle 357
1.5707918421420077 #1072, triangle 358
1.5707960915474313 #1073, triangle 358
1.570803849689862 #1074, triangle 358
1.570856747629133 #1075, triangle 359
1.5708108218014423 #1076, triangle 359
1.570815539369448 #1077, triangle 359
1.5707906252352628 #1078, triangle 360
1.5708040844784452 #1079, triangle 360
1.570794981942926 #1080, triangle 360
1.5707994674499035 #1081, triangle 361
1.5708004816604575 #1082, triangle 361
1.5707973201104575 #1083, triangle 361
1.5707645880132577 #1084, triangle 362
1.5708116862972756 #1085, triangle 362
1.5707202470527069 #1086, triangle 362
1.570793812228664 #1087, triangle 363
1.5707936299052074 #1088, triangle 363
1.5707947454654192 #1089, triangle 363
1.5703951493627206 #1090, triangle 364
1.5706548777712306 #1091, triangle 364
1.5709047796895277 #1092, triangle 364
1.5707783040930605 #1093, triangle 365
1.5708038083085494 #1094, triangle 365
1.570754639127907 #1095, triangle 365
1.5707978333745563 #1096, triangle 366
1.570798203445124 #1097, triangle 366
1.5707984952709817 #1098, triangle 366
1.5707803952028456 #1099, triangle 367
1.570789982823466 #1100, triangle 367
1.570757441201583 #1101, triangle 367
1.5707846716227072 #1102, triangle 368
1.5707490322607296 #1103, triangle 368
1.5707789011202065 #1104, triangle 368
1.57074170692517 #1105, triangle 369
1.5707647308463462 #1106, triangle 369
1.5707964579252596 #1107, triangle 369
1.5707067862501172 #1108, triangle 370
1.5707783129151232 #1109, triangle 370
1.5707589284263028 #1110, triangle 370
1.5707912241452073 #1111, triangle 371
1.5707940994357472 #1112, triangle 371
1.5707907375745858 #1113, triangle 371
1.5707978856365616 #1114, triangle 372
1.5707941890717125 #1115, triangle 372
1.5707946708894818 #1116, triangle 372
1.5707966040001136 #1117, triangle 373
1.5709295988975742 #1118, triangle 373
1.5707179363595107 #1119, triangle 373
1.5707967103578357 #1120, triangle 374
1.5708100344095464 #1121, triangle 374
1.5707886213356448 #1122, triangle 374
1.57081615167082 #1123, triangle 375
1.570786045894834 #1124, triangle 375
1.5707979841327873 #1125, triangle 375
1.5707537647276946 #1126, triangle 376
1.570817128008754 #1127, triangle 376
1.57089843771464 #1128, triangle 376
1.5709971629632173 #1129, triangle 377
1.5706137158816855 #1130, triangle 377
1.5706910858023413 #1131, triangle 377
1.571453435773184 #1132, triangle 378
1.5705864154168272 #1133, triangle 378
1.5709966301231544 #1134, triangle 378
1.5707436767342282 #1135, triangle 379
1.5707816653212225 #1136, triangle 379
1.5707785335354774 #1137, triangle 379
1.5707980015168705 #1138, triangle 380
1.5708049475850965 #1139, triangle 380
1.5707931055246795 #1140, triangle 380
1.5707820383052278 #1141, triangle 381
1.5707876902640405 #1142, triangle 381
1.5707518921581494 #1143, triangle 381
1.5707945642157073 #1144, triangle 382
1.5707955845673307 #1145, triangle 382
1.5707989424139783 #1146, triangle 382
1.5707940127290354 #1147, triangle 383
1.5707964758281692 #1148, triangle 383
1.5707916633485859 #1149, triangle 383
1.5707975655389417 #1150, triangle 384
1.5707952566116188 #1151, triangle 384
1.5707973477587682 #1152, triangle 384
1.5707925033765964 #1153, triangle 385
1.5707948047186135 #1154, triangle 385
1.5708009922500181 #1155, triangle 385
1.5707979408401118 #1156, triangle 386
1.5707982912478637 #1157, triangle 386
1.5707949197225095 #1158, triangle 386
1.570801312358086 #1159, triangle 387
1.5708049520073897 #1160, triangle 387
1.5707965799879573 #1161, triangle 387
1.5707975461419974 #1162, triangle 388
1.5708033845864575 #1163, triangle 388
1.5707948777227074 #1164, triangle 388
1.570798624064775 #1165, triangle 389
1.570790771876025 #1166, triangle 389
1.5707960235515077 #1167, triangle 389
1.5707944492597907 #1168, triangle 390
1.5707949641845858 #1169, triangle 390
1.5707947732453307 #1170, triangle 390
1.5708038723233515 #1171, triangle 391
1.5707949127550183 #1172, triangle 391
1.5707991726666186 #1173, triangle 391
1.5707452817383971 #1174, triangle 392
1.570811673225149 #1175, triangle 392
1.5707803184012223 #1176, triangle 392
1.5708422395248902 #1177, triangle 393
1.5708157978598318 #1178, triangle 393
1.5707947323610616 #1179, triangle 393
1.5709951920707579 #1180, triangle 394
1.5701378218867674 #1181, triangle 394
1.570584096071669 #1182, triangle 394
1.5708295683495364 #1183, triangle 395
1.570763865213337 #1184, triangle 395
1.5708163619126132 #1185, triangle 395
1.570783237619228 #1186, triangle 396
1.5707728941397556 #1187, triangle 396
1.570797431944315 #1188, triangle 396
1.5707811172230142 #1189, triangle 397
1.5707960556595304 #1190, triangle 397
1.5707870020810337 #1191, triangle 397
1.5708864121026573 #1192, triangle 398
1.571079134788137 #1193, triangle 398
1.570710180391344 #1194, triangle 398
1.5707883077300093 #1195, triangle 399
1.5707943348580147 #1196, triangle 399
1.570789996100263 #1197, triangle 399
1.570793310624862 #1198, triangle 400
1.5707927236411188 #1199, triangle 400
1.570795111511598 #1200, triangle 400
1.5706598118007522 #1201, triangle 401
1.5706821500815513 #1202, triangle 401
1.5707533251819337 #1203, triangle 401
1.5708975993896703 #1204, triangle 402
1.5710881796294391 #1205, triangle 402
1.5707159716475323 #1206, triangle 402
1.5707967517652526 #1207, triangle 403
1.5707958495177525 #1208, triangle 403
1.5707965666790356 #1209, triangle 403
1.5707964801907646 #1210, triangle 404
1.570796568712362 #1211, triangle 404
1.570796508735341 #1212, triangle 404
1.5707956941710859 #1213, triangle 405
1.570796566327874 #1214, triangle 405
1.5707968485057577 #1215, triangle 405
1.5707961291673462 #1216, triangle 406
1.5707963780187595 #1217, triangle 406
1.570795641043848 #1218, triangle 406
1.5707912197021536 #1219, triangle 407
1.5707955309402473 #1220, triangle 407
1.5707927904049626 #1221, triangle 407
1.570795196985723 #1222, triangle 408
1.570797425054624 #1223, triangle 408
1.5707953723880859 #1224, triangle 408
1.5707957379449036 #1225, triangle 409
1.5707964381350408 #1226, triangle 409
1.5707967246114192 #1227, triangle 409
1.5707007378378604 #1228, triangle 410
1.5709255824261628 #1229, triangle 410
1.5711573308371598 #1230, triangle 410
1.5707980292521797 #1231, triangle 411
1.5707982721346796 #1232, triangle 411
1.5707986810152021 #1233, triangle 411
1.5709524552531005 #1234, triangle 412
1.571222466086537 #1235, triangle 412
1.570686736992587 #1236, triangle 412
1.5711866690577918 #1237, triangle 413
1.5706974466427182 #1238, triangle 413
1.5709402386451503 #1239, triangle 413
1.5707877134706638 #1240, triangle 414
1.570790876890973 #1241, triangle 414
1.570797173648296 #1242, triangle 414
1.5706998896413842 #1243, triangle 415
1.5704075810876346 #1244, triangle 415
1.570650578132596 #1245, triangle 415
1.5702627390204793 #1246, triangle 416
1.5711180554487107 #1247, triangle 416
1.5703600749802813 #1248, triangle 416
1.570781986280818 #1249, triangle 417
1.570796228295756 #1250, triangle 417
1.5707719717299566 #1251, triangle 417
1.5704314032627973 #1252, triangle 418
1.5711727763541006 #1253, triangle 418
1.569609140741337 #1254, triangle 418
1.569949686842196 #1255, triangle 419
1.5706432092087081 #1256, triangle 419
1.570955999507832 #1257, triangle 419
1.5705260764896296 #1258, triangle 420
1.5706200969083994 #1259, triangle 420
1.5708189439862457 #1260, triangle 420
1.5709987549358346 #1261, triangle 421
1.571140648203332 #1262, triangle 421
1.5707977709999312 #1263, triangle 421
1.5707811380914742 #1264, triangle 422
1.570786706455756 #1265, triangle 422
1.570797103792334 #1266, triangle 422
1.5707941329357127 #1267, triangle 423
1.5707946445353307 #1268, triangle 423
1.5707945697805077 #1269, triangle 423
1.5703174394872939 #1270, triangle 424
1.570525758875415 #1271, triangle 424
1.570784960806695 #1272, triangle 424
1.570795037839209 #1273, triangle 425
1.5708076652967093 #1274, triangle 425
1.5708134529342725 #1275, triangle 425
1.5708030364113204 #1276, triangle 426
1.5707977450191293 #1277, triangle 426
1.570805695315796 #1278, triangle 426
1.5707664371275605 #1279, triangle 427
1.5708113481647374 #1280, triangle 427
1.570793196135145 #1281, triangle 427
1.570431271628587 #1282, triangle 428
1.569598142490216 #1283, triangle 428
1.5704132835231617 #1284, triangle 428
1.570800063080053 #1285, triangle 429
1.5707985240950686 #1286, triangle 429
1.5707926436222248 #1287, triangle 429
1.5707981853396535 #1288, triangle 430
1.5707948618614973 #1289, triangle 430
1.5707977940762126 #1290, triangle 430
1.5707989745103896 #1291, triangle 431
1.5708008178984818 #1292, triangle 431
1.5708009337005406 #1293, triangle 431
1.5707958693252368 #1294, triangle 432
1.5707955308572075 #1295, triangle 432
1.5707974027142282 #1296, triangle 432
1.570796337382006 #1297, triangle 433
1.5707966831552247 #1298, triangle 433
1.5707956430699592 #1299, triangle 433
1.5708002222739417 #1300, triangle 434
1.5708115832312688 #1301, triangle 434
1.5707911652381743 #1302, triangle 434
1.5708004241029783 #1303, triangle 435
1.5707998930297578 #1304, triangle 435
1.570790060221815 #1305, triangle 435
1.5707943686632073 #1306, triangle 436
1.570792028294546 #1307, triangle 436
1.570785376245398 #1308, triangle 436
1.5707950012919973 #1309, triangle 437
1.5707946048069625 #1310, triangle 437
1.570794818678841 #1311, triangle 437
1.5707964399111292 #1312, triangle 438
1.5707960310655078 #1313, triangle 438
1.5707960786544972 #1314, triangle 438
1.5707972105635182 #1315, triangle 439
1.5707919728054418 #1316, triangle 439
1.5707931778265494 #1317, triangle 439
1.5708010368589973 #1318, triangle 440
1.5708107323593068 #1319, triangle 440
1.5708001283639974 #1320, triangle 440
1.570801117297426 #1321, triangle 441
1.5707885917469468 #1322, triangle 441
1.5707968469667994 #1323, triangle 441
1.5707947923337595 #1324, triangle 442
1.5707981495421814 #1325, triangle 442
1.5707977782169296 #1326, triangle 442
1.5707952288101015 #1327, triangle 443
1.5708001278851085 #1328, triangle 443
1.570785533609098 #1329, triangle 443
1.5707920744449295 #1330, triangle 444
1.570794933598197 #1331, triangle 444
1.570789634056025 #1332, triangle 444
1.5707963653385146 #1333, triangle 445
1.570791916621697 #1334, triangle 445
1.570794197763513 #1335, triangle 445
1.5707902963883411 #1336, triangle 446
1.5707952213826397 #1337, triangle 446
1.570798066167987 #1338, triangle 446
1.5707961972474522 #1339, triangle 447
1.5707981963932993 #1340, triangle 447
1.570792190107466 #1341, triangle 447
1.570785043498228 #1342, triangle 448
1.5707944180586448 #1343, triangle 448
1.5707744543630788 #1344, triangle 448
1.5707963430265128 #1345, triangle 449
1.5707861483171812 #1346, triangle 449
1.5707907144652005 #1347, triangle 449
1.5707968269759904 #1348, triangle 450
1.5707959863797247 #1349, triangle 450
1.5707964509522248 #1350, triangle 450
1.5707810028521079 #1351, triangle 451
1.5707882331175338 #1352, triangle 451
1.5707954575754504 #1353, triangle 451
1.5707944622526397 #1354, triangle 452
1.5707980450539973 #1355, triangle 452
1.5707898430460807 #1356, triangle 452
1.5707973476070858 #1357, triangle 453
1.570790298134914 #1358, triangle 453
1.5707942472793741 #1359, triangle 453
1.5707957381395685 #1360, triangle 454
1.5707990405199592 #1361, triangle 454
1.5707902041752873 #1362, triangle 454
1.570790816520065 #1363, triangle 455
1.5707940698039573 #1364, triangle 455
1.5707969902235495 #1365, triangle 455
1.5707977144339313 #1366, triangle 456
1.5707933437214314 #1367, triangle 456
1.5707964680478828 #1368, triangle 456
1.5707963530241327 #1369, triangle 457
1.5707932607099662 #1370, triangle 457
1.5707949608207854 #1371, triangle 457
1.5707952474024574 #1372, triangle 458
1.5707987569102526 #1373, triangle 458
1.5707897858324245 #1374, triangle 458
1.5707933093590962 #1375, triangle 459
1.570794998812013 #1376, triangle 459
1.5707885366218584 #1377, triangle 459
1.5707975968556085 #1378, triangle 460
1.5707902833690304 #1379, triangle 460
1.5707946224515963 #1380, triangle 460
1.5707146889140942 #1381, triangle 461
1.5708845148433999 #1382, triangle 461
1.5710688871967262 #1383, triangle 461
1.570888386503386 #1384, triangle 462
1.5712341427598056 #1385, triangle 462
1.5708104136774597 #1386, triangle 462
1.570803494356164 #1387, triangle 463
1.5707568341495757 #1388, triangle 463
1.5707792609043731 #1389, triangle 463
1.5704799963290914 #1390, triangle 464
1.570509456037516 #1391, triangle 464
1.5698304829673702 #1392, triangle 464
1.5714433222011173 #1393, triangle 465
1.5709913029468057 #1394, triangle 465
1.5710043447728153 #1395, triangle 465
1.5707985104502873 #1396, triangle 466
1.570823348697728 #1397, triangle 466
1.570871161339904 #1398, triangle 466
1.5709205946742981 #1399, triangle 467
1.5708226965698338 #1400, triangle 467
1.5708471002816076 #1401, triangle 467
1.5709997701786282 #1402, triangle 468
1.570142880145722 #1403, triangle 468
1.57059201564707 #1404, triangle 468
1.5707899426424625 #1405, triangle 469
1.5707984312354868 #1406, triangle 469
1.5707819937794134 #1407, triangle 469
1.5707860867372594 #1408, triangle 470
1.5707937496571172 #1409, triangle 470
1.570798338985025 #1410, triangle 470
1.5708084928877406 #1411, triangle 471
1.570792547552084 #1412, triangle 471
1.5707994972733028 #1413, triangle 471
1.5707843361499294 #1414, triangle 472
1.5708000220464418 #1415, triangle 472
1.5707702427802774 #1416, triangle 472
1.5707823129666687 #1417, triangle 473
1.5707941019284781 #1418, triangle 473
1.570802332925216 #1419, triangle 473
1.5707929210537162 #1420, triangle 474
1.5708024025272647 #1421, triangle 474
1.5708125662458625 #1422, triangle 474
1.5707828574255855 #1423, triangle 475
1.5707908140104574 #1424, triangle 475
1.5707945991274035 #1425, triangle 475
1.5707961135693462 #1426, triangle 476
1.5707687234612768 #1427, triangle 476
1.5707806082737779 #1428, triangle 476
1.5708310430336763 #1429, triangle 477
1.570832582643172 #1430, triangle 477
1.5709107162221443 #1431, triangle 477
1.570792671065296 #1432, triangle 478
1.5708028390112525 #1433, triangle 478
1.5707792912679184 #1434, triangle 478
1.570869191153739 #1435, triangle 479
1.571024258179405 #1436, triangle 479
1.5711830368503337 #1437, triangle 479
1.5709389332284078 #1438, triangle 480
1.570852374922643 #1439, triangle 480
1.5707636969863406 #1440, triangle 480
1.5709593535837003 #1441, triangle 481
1.570862509724452 #1442, triangle 481
1.570761291092617 #1443, triangle 481
1.5707949155368583 #1444, triangle 482
1.570800534185697 #1445, triangle 482
1.570801567420763 #1446, triangle 482
1.570806817899546 #1447, triangle 483
1.5707952864307526 #1448, triangle 483
1.5708034458624818 #1449, triangle 483
1.5708095479989195 #1450, triangle 484
1.5708264318180905 #1451, triangle 484
1.5708664157982803 #1452, triangle 484
1.5708112331880864 #1453, triangle 485
1.5708338890118447 #1454, triangle 485
1.5708812576674918 #1455, triangle 485
1.570826956236174 #1456, triangle 486
1.5708775372128174 #1457, triangle 486
1.5708159614064985 #1458, triangle 486
1.57077366962511 #1459, triangle 487
1.5708088012795307 #1460, triangle 487
1.5708534394839815 #1461, triangle 487
1.5707942697624313 #1462, triangle 488
1.570801082340341 #1463, triangle 488
1.5707919570340285 #1464, triangle 488
1.5708185163992543 #1465, triangle 489
1.5708855251796747 #1466, triangle 489
1.570763429318389 #1467, triangle 489
1.5707976514247317 #1468, triangle 490
1.5708075022650358 #1469, triangle 490
1.5707913262433948 #1470, triangle 490
1.5707975237321241 #1471, triangle 491
1.570797939078237 #1472, triangle 491
1.5707948446251692 #1473, triangle 491
1.5707904394450303 #1474, triangle 492
1.5708322657271196 #1475, triangle 492
1.5708205945000326 #1476, triangle 492
1.570909337600387 #1477, triangle 493
1.5707604058798108 #1478, triangle 493
1.5708304510987314 #1479, triangle 493
1.5705919059024278 #1480, triangle 494
1.5710172060916388 #1481, triangle 494
1.5701147381465899 #1482, triangle 494
1.5707994237025356 #1483, triangle 495
1.570806516544784 #1484, triangle 495
1.5707935334872838 #1485, triangle 495
1.570788221115341 #1486, triangle 496
1.5708517375682236 #1487, triangle 496
1.570822234059101 #1488, triangle 496
1.5708054331409818 #1489, triangle 497
1.5707972239971448 #1490, triangle 497
1.570810516605036 #1491, triangle 497
1.5708388423712203 #1492, triangle 498
1.570817221867426 #1493, triangle 498
1.5707913080982907 #1494, triangle 498
1.5707989209905302 #1495, triangle 499
1.5707980542129243 #1496, triangle 499
1.5707985008417629 #1497, triangle 499
1.5707845995418062 #1498, triangle 500
1.5708661662251964 #1499, triangle 500
1.5708277236383463 #1500, triangle 500
1.5707809651583682 #1501, triangle 501
1.5708822074722504 #1502, triangle 501
1.570834117299324 #1503, triangle 501
1.5708017661859817 #1504, triangle 502
1.5707970371792908 #1505, triangle 502
1.5708046602453898 #1506, triangle 502
1.5708013959282074 #1507, triangle 503
1.570796503457065 #1508, triangle 503
1.5707988073310806 #1509, triangle 503
1.5708825989677553 #1510, triangle 504
1.5709177711336673 #1511, triangle 504
1.5707775622993139 #1512, triangle 504
1.5707979387571813 #1513, triangle 505
1.5707978561989504 #1514, triangle 505
1.5707951464532803 #1515, triangle 505
1.570796593534834 #1516, triangle 506
1.5707996647158184 #1517, triangle 506
1.5707981291590372 #1518, triangle 506
1.570798290354895 #1519, triangle 507
1.570795007920789 #1520, triangle 507
1.5707942668278116 #1521, triangle 507
1.5708009549795459 #1522, triangle 508
1.5707993247774192 #1523, triangle 508
1.5707969103989783 #1524, triangle 508
1.570821035341781 #1525, triangle 509
1.5707908360920928 #1526, triangle 509
1.570815071484948 #1527, triangle 509
1.5708053493671745 #1528, triangle 510
1.5708059091136295 #1529, triangle 510
1.5707918749715806 #1530, triangle 510
1.5707934653674296 #1531, triangle 511
1.5708057860231086 #1532, triangle 511
1.570775769512362 #1533, triangle 511
1.5708234571930406 #1534, triangle 512
1.5708576499206068 #1535, triangle 512
1.5707855825489903 #1536, triangle 512
1.570790508179318 #1537, triangle 513
1.5708102851945533 #1538, triangle 513
