ASPECT RATIOS FOR JACOBIAN
1.024162365419745 #782, triangle 261
1.0267875098997088 #783, triangle 261
1.012307890942733 #784, triangle 262
1.1611627682094723 #785, triangle 262
1.0015696546677024 #786, triangle 262
1.170908786561981 #787, triangle 263
1.003988599856402 #788, triangle 263
1.010314506259912 #789, triangle 263
1.065037877637598 #790, triangle 264
1.0203671084840955 #791, triangle 264
1.0297531970915408 #792, triangle 264
1.1711990724748138 #793, triangle 265
1.0190962083062443 #794, triangle 265
1.0161385441182105 #795, triangle 265
1.097377855158317 #796, triangle 266
1.111884180959996 #797, triangle 266
1.2738759910097353 #798, triangle 266
1.0638566746087126 #799, triangle 267
1.0335847032953547 #800, triangle 267
1.1635096303480743 #801, triangle 267
1.0483131341932728 #802, triangle 268
1.0782062540305486 #803, triangle 268
1.0489584578438906 #804, triangle 268
1.153842371404456 #805, triangle 269
1.0361742908940617 #806, triangle 269
1.001853008033031 #807, triangle 269
1.0092456168405062 #808, triangle 270
1.026710505025004 #809, triangle 270
1.2640178961595971 #810, triangle 270
1.0909830038874186 #811, triangle 271
1.3396072873075742 #812, triangle 271
1.1153575021478763 #813, triangle 271
1.1307618055314792 #814, triangle 272
1.261066863029271 #815, triangle 272
1.1891999165182177 #816, triangle 272
1.0650074378619603 #817, triangle 273
1.1325530834191717 #818, triangle 273
1.1123392677764574 #819, triangle 273
1.1357758236269857 #820, triangle 274
1.0173248019500374 #821, triangle 274
1.037237500553561 #822, triangle 274
1.0488887673516618 #823, triangle 275
1.0585823985160594 #824, triangle 275
1.2475575729364905 #825, triangle 275
1.0755473702091123 #826, triangle 276
1.0165695805236532 #827, triangle 276
1.1134226617374794 #828, triangle 276
1.0059552962445475 #829, triangle 277
1.0074982195459488 #830, triangle 277
1.2161993846002668 #831, triangle 277
1.315337510222222 #832, triangle 278
1.131618804828664 #833, triangle 278
1.1515020433354772 #834, triangle 278
1.1874349657123486 #835, triangle 279
1.1279141648875404 #836, triangle 279
1.0703221583237983 #837, triangle 279
1.0291891543703249 #838, triangle 280
1.0464268306749 #839, triangle 280
1.1975385318572638 #840, triangle 280
1.0158391007478242 #841, triangle 281
1.0859258988777665 #842, triangle 281
1.042399805918583 #843, triangle 281
1.0155782416890018 #844, triangle 282
1.0168849096617683 #845, triangle 282
1.2406993485064624 #846, triangle 282
1.0284792735782506 #847, triangle 283
1.115982993098969 #848, triangle 283
1.0144603580079887 #849, triangle 283
1.2334841172504318 #850, triangle 284
1.0165680515371511 #851, triangle 284
1.001118563259734 #852, triangle 284
1.2636547182662803 #853, triangle 285
1.073016515950189 #854, triangle 285
1.070212713028589 #855, triangle 285
1.1466923765399495 #856, triangle 286
1.064363246806174 #857, triangle 286
1.0030262388362978 #858, triangle 286
1.0269942767997213 #859, triangle 287
1.1044636194470414 #860, triangle 287
1.0025415169483658 #861, triangle 287
1.068539978588792 #862, triangle 288
1.0392127334639683 #863, triangle 288
1.0359595505984218 #864, triangle 288
1.1478898710918826 #865, triangle 289
1.0321682320178758 #866, triangle 289
1.0492583695149145 #867, triangle 289
1.0490437758712416 #868, triangle 290
1.0333247801810501 #869, triangle 290
1.3038543625748638 #870, triangle 290
1.1478085802844684 #871, triangle 291
1.0472073901357453 #872, triangle 291
1.037311857259385 #873, triangle 291
1.1417805334263316 #874, triangle 292
1.1607547094184758 #875, triangle 292
1.3400128615640288 #876, triangle 292
1.0946786215758009 #877, triangle 293
1.271535651212646 #878, triangle 293
1.0783616769507678 #879, triangle 293
1.0014696516487331 #880, triangle 294
1.0595735425235135 #881, triangle 294
1.1404002609359645 #882, triangle 294
1.0093033023761715 #883, triangle 295
1.1552960529360636 #884, triangle 295
1.0126182052601236 #885, triangle 295
1.0467084918175136 #886, triangle 296
1.0511512379369912 #887, triangle 296
1.0919397470563852 #888, triangle 296
1.237596311252454 #889, triangle 297
1.096273064697229 #890, triangle 297
1.1049961872579608 #891, triangle 297
1.0793692952168643 #892, triangle 298
1.3419388240021253 #893, triangle 298
1.0046647183931512 #894, triangle 298
1.0340525198527162 #895, triangle 299
1.1496065319480044 #896, triangle 299
1.0553641347590732 #897, triangle 299
1.3159420687950243 #898, triangle 300
1.0781585978313852 #899, triangle 300
1.0506877455823966 #900, triangle 300
1.1110751184914989 #901, triangle 301
1.122350035140859 #902, triangle 301
1.345665644305766 #903, triangle 301
1.2289076077926786 #904, triangle 302
1.0577370291680512 #905, triangle 302
1.0837862347504612 #906, triangle 302
1.2691385561235138 #907, triangle 303
1.110409539408832 #908, triangle 303
1.1211163032908011 #909, triangle 303
1.0453235209786886 #910, triangle 304
1.0367246692902201 #911, triangle 304
1.1400242228944735 #912, triangle 304
1.0563926637960646 #913, triangle 305
1.003535090358859 #914, triangle 305
1.1166087891854473 #915, triangle 305
1.014934373213356 #916, triangle 306
1.0298447925732557 #917, triangle 306
1.1259825415152565 #918, triangle 306
1.0584807258359004 #919, triangle 307
1.0912424114924586 #920, triangle 307
1.0212100278146408 #921, triangle 307
1.0242025229976002 #922, triangle 308
1.0281363893483408 #923, triangle 308
1.0703211217622732 #924, triangle 308
1.1679316544904095 #925, triangle 309
1.0286333404538057 #926, triangle 309
1.057730335500514 #927, triangle 309
1.062042975105836 #928, triangle 310
1.1385764803176417 #929, triangle 310
1.0295814381530868 #930, triangle 310
1.0112275230429895 #931, triangle 311
1.0270431315444644 #932, triangle 311
1.0739000224186828 #933, triangle 311
1.1689213035304062 #934, triangle 312
1.0029846597334438 #935, triangle 312
1.0048657558278549 #936, triangle 312
1.1188913015243476 #937, triangle 313
1.0850487961040725 #938, triangle 313
1.1196236316802368 #939, triangle 313
1.0807222806144012 #940, triangle 314
1.1617922485863574 #941, triangle 314
1.0368466222051496 #942, triangle 314
1.094667060554365 #943, triangle 315
1.3095073083332531 #944, triangle 315
1.102302883864876 #945, triangle 315
1.1653726322331586 #946, triangle 316
1.110467835411422 #947, triangle 316
1.2336395168916454 #948, triangle 316
1.0013396747572352 #949, triangle 317
1.071517574664494 #950, triangle 317
1.0502302059637687 #951, triangle 317
1.0207727801975073 #952, triangle 318
1.1140455725136273 #953, triangle 318
1.0739009079359068 #954, triangle 318
1.019567219352662 #955, triangle 319
1.1309335188638983 #956, triangle 319
1.0511762558078837 #957, triangle 319
1.1044358782578667 #958, triangle 320
1.117021207314404 #959, triangle 320
1.0731263658848231 #960, triangle 320
1.1170093912917836 #961, triangle 321
1.0033755768236434 #962, triangle 321
1.0750408342756559 #963, triangle 321
1.0165585164441007 #964, triangle 322
1.0096322757071952 #965, triangle 322
1.043264551860965 #966, triangle 322
1.204486899282618 #967, triangle 323
1.0345369139538996 #968, triangle 323
1.0266467631111 #969, triangle 323
1.2196783976921826 #970, triangle 324
1.121691190086933 #971, triangle 324
1.167107210826817 #972, triangle 324
1.011752088020463 #973, triangle 325
1.100708824815395 #974, triangle 325
1.0656222678864444 #975, triangle 325
1.0766006524952851 #976, triangle 326
1.0228223780163634 #977, triangle 326
1.0495570095657 #978, triangle 326
1.0404401286220626 #979, triangle 327
1.1844309677961755 #980, triangle 327
1.0239358548198776 #981, triangle 327
1.1132799521768006 #982, triangle 328
1.1004641267672408 #983, triangle 328
1.0439470977005125 #984, triangle 328
1.048123515354512 #985, triangle 329
1.1941156051994815 #986, triangle 329
1.0876179426986634 #987, triangle 329
1.1706703026282115 #988, triangle 330
1.0091379440991508 #989, triangle 330
1.0240061309250352 #990, triangle 330
1.0280659837151462 #991, triangle 331
1.1946263632781593 #992, triangle 331
1.0636180250470102 #993, triangle 331
1.0108212719123968 #994, triangle 332
1.0235980803163272 #995, triangle 332
1.1665747734949032 #996, triangle 332
1.0300997619060075 #997, triangle 333
1.0156268421085255 #998, triangle 333
1.2178761489165284 #999, triangle 333
1.1838457529963493 #1000, triangle 334
1.0275157536290427 #1001, triangle 334
1.0385874881528405 #1002, triangle 334
1.2025274355605515 #1003, triangle 335
1.031378063124008 #1004, triangle 335
1.0288350790172964 #1005, triangle 335
1.0785849691023888 #1006, triangle 336
1.3073535679393573 #1007, triangle 336
1.092328077617418 #1008, triangle 336
1.0672940204442383 #1009, triangle 337
1.12934371608993 #1010, triangle 337
1.0335827013082557 #1011, triangle 337
1.1952583734485822 #1012, triangle 338
1.457033466691892 #1013, triangle 338
1.1585106035230384 #1014, triangle 338
1.0440167914266967 #1015, triangle 339
1.2443606574370942 #1016, triangle 339
1.053226675552841 #1017, triangle 339
1.0631167531886359 #1018, triangle 340
1.0705769432654897 #1019, triangle 340
1.0752700187584292 #1020, triangle 340
1.0907722837458005 #1021, triangle 341
1.121148238072619 #1022, triangle 341
1.280812596925038 #1023, triangle 341
1.1349445686180915 #1024, triangle 342
1.0766200701349873 #1025, triangle 342
1.0155154048859372 #1026, triangle 342
1.047555511899115 #1027, triangle 343
1.0355094156381262 #1028, triangle 343
1.1471883303100325 #1029, triangle 343
1.1347531295838358 #1030, triangle 344
1.0193795792914118 #1031, triangle 344
1.04243704120064 #1032, triangle 344
1.1870622429889155 #1033, triangle 345
1.0881171779338468 #1034, triangle 345
1.1610269524913328 #1035, triangle 345
1.1040943311904863 #1036, triangle 346
1.053475759221481 #1037, triangle 346
1.0435674479513908 #1038, triangle 346
1.1956653514464295 #1039, triangle 347
1.0501705713332548 #1040, triangle 347
1.0442947187815934 #1041, triangle 347
1.3410669689195158 #1042, triangle 348
1.0890507700907004 #1043, triangle 348
1.048063476066847 #1044, triangle 348
1.0837166395352156 #1045, triangle 349
1.0744439576299536 #1046, triangle 349
1.2980141264152547 #1047, triangle 349
1.00740348533568 #1048, triangle 350
1.091827278245344 #1049, triangle 350
1.0584648091567703 #1050, triangle 350
1.4183298545585004 #1051, triangle 351
1.1585576570709202 #1052, triangle 351
1.1802957856948861 #1053, triangle 351
1.1704454327615244 #1054, triangle 352
1.0741487321111043 #1055, triangle 352
1.02167495950606 #1056, triangle 352
1.2876054132068235 #1057, triangle 353
1.0846239279323733 #1058, triangle 353
1.0786768294905635 #1059, triangle 353
1.19767489230437 #1060, triangle 354
1.1615277676569766 #1061, triangle 354
1.0715958574032718 #1062, triangle 354
1.0340525306350585 #1063, triangle 355
1.0498322178509432 #1064, triangle 355
1.0999164998386286 #1065, triangle 355
1.133894636390062 #1066, triangle 356
1.0984575489795683 #1067, triangle 356
1.034380821861982 #1068, triangle 356
1.1709471475432671 #1069, triangle 357
1.1155787901773648 #1070, triangle 357
1.1130734199711234 #1071, triangle 357
1.3353115600036047 #1072, triangle 358
1.1485829675046382 #1073, triangle 358
1.1229405624308275 #1074, triangle 358
1.1198519563536882 #1075, triangle 359
1.084641070149316 #1076, triangle 359
1.202966410532768 #1077, triangle 359
1.1808771728561986 #1078, triangle 360
1.422968053345435 #1079, triangle 360
1.1314740427205874 #1080, triangle 360
1.0869921193429921 #1081, triangle 361
1.079455992696652 #1082, triangle 361
1.0766737164250557 #1083, triangle 361
1.0860794675491314 #1084, triangle 362
1.0328640367902282 #1085, triangle 362
1.0400067512803062 #1086, triangle 362
1.1534280760057827 #1087, triangle 363
1.0178045631584083 #1088, triangle 363
1.0335750395980816 #1089, triangle 363
1.2781557395950658 #1090, triangle 364
1.06053533143249 #1091, triangle 364
1.0479777834506963 #1092, triangle 364
1.0503073616065353 #1093, triangle 365
1.2381194993325508 #1094, triangle 365
1.0740251755783465 #1095, triangle 365
1.1262131570313492 #1096, triangle 366
1.1201679678717325 #1097, triangle 366
1.3205042821602424 #1098, triangle 366
1.0565807976622532 #1099, triangle 367
1.062917824699728 #1100, triangle 367
1.2055183599663786 #1101, triangle 367
1.2185150883692228 #1102, triangle 368
1.4494879244547978 #1103, triangle 368
1.2310448260206348 #1104, triangle 368
1.3370855994877269 #1105, triangle 369
1.1321020567936548 #1106, triangle 369
1.1173382686806697 #1107, triangle 369
1.0341148637580566 #1108, triangle 370
1.217026641815599 #1109, triangle 370
1.125914673148262 #1110, triangle 370
1.0822028414685627 #1111, triangle 371
1.028881929261541 #1112, triangle 371
1.044074274042146 #1113, triangle 371
1.039048513290115 #1114, triangle 372
1.3019334628356696 #1115, triangle 372
1.0871339974461058 #1116, triangle 372
1.0502072973751995 #1117, triangle 373
1.0563050823856608 #1118, triangle 373
1.2676029187555502 #1119, triangle 373
1.1639850081307648 #1120, triangle 374
1.041875106937182 #1121, triangle 374
1.2122256861421035 #1122, triangle 374
1.0626841773396811 #1123, triangle 375
1.13506960572736 #1124, triangle 375
1.0225595024155893 #1125, triangle 375
1.1072669468775405 #1126, triangle 376
1.2896103380172965 #1127, triangle 376
1.137408612764905 #1128, triangle 376
1.042650163327749 #1129, triangle 377
1.0350172190736755 #1130, triangle 377
1.2208002828109799 #1131, triangle 377
1.041557730157716 #1132, triangle 378
1.1836472083167189 #1133, triangle 378
1.0862095269390162 #1134, triangle 378
1.2652539909957274 #1135, triangle 379
1.1086868923681064 #1136, triangle 379
1.106259664351633 #1137, triangle 379
1.0736199587071273 #1138, triangle 380
1.2244959390235355 #1139, triangle 380
1.0503445056007303 #1140, triangle 380
1.0411493159300427 #1141, triangle 381
1.2047885803425626 #1142, triangle 381
1.0588770423530254 #1143, triangle 381
1.087213812468995 #1144, triangle 382
1.1401843949593984 #1145, triangle 382
1.4038252053253903 #1146, triangle 382
1.3004861954053928 #1147, triangle 383
1.1029145483192833 #1148, triangle 383
1.093315576717262 #1149, triangle 383
1.224111552013038 #1150, triangle 384
1.0475371756437541 #1151, triangle 384
1.600847052571845 #1152, triangle 384
1.0576669115044572 #1153, triangle 385
1.260432427408068 #1154, triangle 385
1.0414581208217586 #1155, triangle 385
1.112315064040175 #1156, triangle 386
1.2107996957317533 #1157, triangle 386
1.1598183468846612 #1158, triangle 386
1.0859483049647751 #1159, triangle 387
1.2223452797107557 #1160, triangle 387
1.245428904352751 #1161, triangle 387
1.2189433221009809 #1162, triangle 388
1.0461848013315038 #1163, triangle 388
1.0373153754289588 #1164, triangle 388
1.0231214623066742 #1165, triangle 389
1.0197045446961512 #1166, triangle 389
1.1016314970511731 #1167, triangle 389
1.1871272277143312 #1168, triangle 390
1.3711395194925893 #1169, triangle 390
1.1532897420341963 #1170, triangle 390
1.3498058275713973 #1171, triangle 391
1.0784878253314205 #1172, triangle 391
1.123654210824792 #1173, triangle 391
1.0414350296291757 #1174, triangle 392
1.00132670203276 #1175, triangle 392
1.0226651094776757 #1176, triangle 392
1.5378705835020643 #1177, triangle 393
1.259874509378409 #1178, triangle 393
1.3375379510165681 #1179, triangle 393
1.0779616935288978 #1180, triangle 394
1.0990777659821604 #1181, triangle 394
1.231897148487764 #1182, triangle 394
1.1214936789490453 #1183, triangle 395
1.004244764887348 #1184, triangle 395
1.2901897968496878 #1185, triangle 395
1.1190804556019311 #1186, triangle 396
1.139073999948664 #1187, triangle 396
1.0268649017276348 #1188, triangle 396
1.079994848423164 #1189, triangle 397
1.3245741138346514 #1190, triangle 397
1.1803659696391868 #1191, triangle 397
1.0420565122625804 #1192, triangle 398
1.1365661757214254 #1193, triangle 398
1.121647774917907 #1194, triangle 398
1.036712749903578 #1195, triangle 399
1.0397624792789075 #1196, triangle 399
1.0413972357699484 #1197, triangle 399
1.0058079259700772 #1198, triangle 400
1.0621532184708042 #1199, triangle 400
1.0850866091908544 #1200, triangle 400
1.0520941821866743 #1201, triangle 401
1.12685503800462 #1202, triangle 401
1.01486694824505 #1203, triangle 401
1.1007944010450612 #1204, triangle 402
1.0127850233984905 #1205, triangle 402
1.1647457376647206 #1206, triangle 402
1.0342467584547566 #1207, triangle 403
1.0747337051210373 #1208, triangle 403
1.031390012713201 #1209, triangle 403
1.3260204706198948 #1210, triangle 404
1.794804809618034 #1211, triangle 404
1.079385112939477 #1212, triangle 404
1.4437903595038706 #1213, triangle 405
1.7300395330507419 #1214, triangle 405
1.4446283578593417 #1215, triangle 405
1.5665789206859304 #1216, triangle 406
1.2991829167408193 #1217, triangle 406
1.1053356992702084 #1218, triangle 406
1.0351805091979704 #1219, triangle 407
1.1720140461355208 #1220, triangle 407
1.1439330201747102 #1221, triangle 407
1.4194769380699146 #1222, triangle 408
1.0836215297391318 #1223, triangle 408
1.0885045640193631 #1224, triangle 408
1.3411538821212126 #1225, triangle 409
1.3013207730942364 #1226, triangle 409
1.392894832865012 #1227, triangle 409
1.138935458827674 #1228, triangle 410
1.1027257702694355 #1229, triangle 410
1.0028812194359973 #1230, triangle 410
1.0303804639758742 #1231, triangle 411
1.004616984769252 #1232, triangle 411
1.0625685856735814 #1233, triangle 411
1.0909477874222706 #1234, triangle 412
1.2446454827260067 #1235, triangle 412
1.2386580167532089 #1236, triangle 412
1.059933120808789 #1237, triangle 413
1.0685059325073938 #1238, triangle 413
1.007742365332305 #1239, triangle 413
1.048081789079247 #1240, triangle 414
1.13612239396953 #1241, triangle 414
1.1086078263407997 #1242, triangle 414
1.177841086093794 #1243, triangle 415
1.2160081297057597 #1244, triangle 415
1.0544387084188764 #1245, triangle 415
1.0138859715570452 #1246, triangle 416
1.0650851567850386 #1247, triangle 416
1.0748791092951324 #1248, triangle 416
1.2118451133867756 #1249, triangle 417
1.145183178176089 #1250, triangle 417
1.2481841568565617 #1251, triangle 417
1.000349125880574 #1252, triangle 418
1.0690960749210567 #1253, triangle 418
1.0478666216772123 #1254, triangle 418
1.007421017376864 #1255, triangle 419
1.1240942142167138 #1256, triangle 419
1.0498747049210113 #1257, triangle 419
1.0373511206977364 #1258, triangle 420
1.1777589951261151 #1259, triangle 420
1.2068935833841665 #1260, triangle 420
1.0026978540796114 #1261, triangle 421
1.078892619640277 #1262, triangle 421
1.0138251195145218 #1263, triangle 421
1.1501234208036375 #1264, triangle 422
1.003944108262734 #1265, triangle 422
1.010041949734562 #1266, triangle 422
1.1452478150689358 #1267, triangle 423
1.0434021419390325 #1268, triangle 423
1.1811885287277333 #1269, triangle 423
1.0999864622939823 #1270, triangle 424
1.1750308323499248 #1271, triangle 424
1.2108777692492882 #1272, triangle 424
1.219799834340294 #1273, triangle 425
1.0625416583940779 #1274, triangle 425
1.1004337130150574 #1275, triangle 425
1.1002524251065386 #1276, triangle 426
1.0377922338393912 #1277, triangle 426
1.0670293670818005 #1278, triangle 426
1.135629336165529 #1279, triangle 427
1.073429882593547 #1280, triangle 427
1.034542613494285 #1281, triangle 427
1.0177359163736102 #1282, triangle 428
1.0060343378529748 #1283, triangle 428
1.0529343313146875 #1284, triangle 428
1.076559799933463 #1285, triangle 429
1.0205347470995167 #1286, triangle 429
1.067704296828417 #1287, triangle 429
1.0037714060479332 #1288, triangle 430
1.0178524069758021 #1289, triangle 430
1.0951504139341801 #1290, triangle 430
1.0570914624785586 #1291, triangle 431
1.0993459473988492 #1292, triangle 431
1.1427607218438185 #1293, triangle 431
1.113726417366099 #1294, triangle 432
1.0942301073705123 #1295, triangle 432
1.072843520702225 #1296, triangle 432
1.0008999422113722 #1297, triangle 433
1.1718780340703103 #1298, triangle 433
1.0199985789062325 #1299, triangle 433
1.188815541878755 #1300, triangle 434
1.0070986118741698 #1301, triangle 434
1.18933081911243 #1302, triangle 434
1.0363766185642007 #1303, triangle 435
1.0266813611796122 #1304, triangle 435
1.2199996349289535 #1305, triangle 435
1.080399642221551 #1306, triangle 436
1.0611745884577266 #1307, triangle 436
1.0888412109739183 #1308, triangle 436
1.0557248199847191 #1309, triangle 437
1.236446083445774 #1310, triangle 437
1.0544838429068455 #1311, triangle 437
1.1058187060251417 #1312, triangle 438
1.1309214463697843 #1313, triangle 438
1.1923383545494166 #1314, triangle 438
1.0130343547510738 #1315, triangle 439
1.0151984281913384 #1316, triangle 439
1.1275665443247267 #1317, triangle 439
1.0847902151953868 #1318, triangle 440
1.0861425354500172 #1319, triangle 440
1.255038742604127 #1320, triangle 440
1.0206631016557637 #1321, triangle 441
1.2010964634057226 #1322, triangle 441
1.1896466585932524 #1323, triangle 441
1.20898508848173 #1324, triangle 442
1.2012239563698464 #1325, triangle 442
1.0194583076999655 #1326, triangle 442
1.0596412577451877 #1327, triangle 443
1.1173547428322876 #1328, triangle 443
1.117668072121293 #1329, triangle 443
1.1499114967210207 #1330, triangle 444
1.0257923520344598 #1331, triangle 444
1.064741971219539 #1332, triangle 444
1.049292606231335 #1333, triangle 445
1.049497470441631 #1334, triangle 445
1.0343088803637923 #1335, triangle 445
1.0364444039848377 #1336, triangle 446
1.1982132929471137 #1337, triangle 446
1.1529389422587055 #1338, triangle 446
1.0820322866466459 #1339, triangle 447
1.0495500126327517 #1340, triangle 447
1.0197080004118835 #1341, triangle 447
1.1131441653601415 #1342, triangle 448
1.1423361525090752 #1343, triangle 448
1.365940151628593 #1344, triangle 448
1.2626460873983714 #1345, triangle 449
1.0437665491496053 #1346, triangle 449
1.0594344334562482 #1347, triangle 449
1.042401742557235 #1348, triangle 450
1.235620312438248 #1349, triangle 450
1.2409187621636626 #1350, triangle 450
1.0231461061012335 #1351, triangle 451
1.0065787177303416 #1352, triangle 451
1.074122023266836 #1353, triangle 451
1.0911332845691004 #1354, triangle 452
1.101470840617757 #1355, triangle 452
1.1002656581122081 #1356, triangle 452
1.1303128115863685 #1357, triangle 453
1.1116418088667244 #1358, triangle 453
1.1001419364738392 #1359, triangle 453
1.1669921817237603 #1360, triangle 454
1.037452121750724 #1361, triangle 454
1.0333729834404353 #1362, triangle 454
1.069650832924514 #1363, triangle 455
1.1528594675753143 #1364, triangle 455
1.05686745915663 #1365, triangle 455
1.1112525772287516 #1366, triangle 456
1.1857087714566077 #1367, triangle 456
1.058592010676696 #1368, triangle 456
1.093273407125093 #1369, triangle 457
1.0157721280602592 #1370, triangle 457
1.0130200250624477 #1371, triangle 457
1.0386462314914442 #1372, triangle 458
1.0608372164425894 #1373, triangle 458
1.0860229189523602 #1374, triangle 458
1.0355971707586784 #1375, triangle 459
1.0601637529132553 #1376, triangle 459
1.038403911641962 #1377, triangle 459
1.0181362395529479 #1378, triangle 460
1.0673105539693937 #1379, triangle 460
1.0158361069317217 #1380, triangle 460
1.0050811556747046 #1381, triangle 461
1.104718556925078 #1382, triangle 461
1.034566684124588 #1383, triangle 461
1.1256855217800057 #1384, triangle 462
1.0355417801307492 #1385, triangle 462
1.1583480987506378 #1386, triangle 462
1.0212324294600825 #1387, triangle 463
1.1942680985634118 #1388, triangle 463
1.0587043954173672 #1389, triangle 463
1.0092256942392723 #1390, triangle 464
1.0347988635431238 #1391, triangle 464
1.2604897581068113 #1392, triangle 464
1.1052219104808771 #1393, triangle 465
1.0571407188598387 #1394, triangle 465
1.041806920057073 #1395, triangle 465
1.0128262797796599 #1396, triangle 466
1.142398164614597 #1397, triangle 466
1.0406309224092103 #1398, triangle 466
1.228663742928488 #1399, triangle 467
1.0147712140275713 #1400, triangle 467
1.0441170828057547 #1401, triangle 467
1.1224331810804276 #1402, triangle 468
1.0157432497591286 #1403, triangle 468
1.0057849855609187 #1404, triangle 468
1.2079067742623135 #1405, triangle 469
1.0037631876695787 #1406, triangle 469
1.0076421269573885 #1407, triangle 469
1.019861874983475 #1408, triangle 470
1.0478559461305765 #1409, triangle 470
1.1613190614843472 #1410, triangle 470
1.037526963350998 #1411, triangle 471
1.1598241205456734 #1412, triangle 471
1.0724342927351458 #1413, triangle 471
1.0440592716564372 #1414, triangle 472
1.013119084826711 #1415, triangle 472
1.2563666891458218 #1416, triangle 472
1.1366367170348821 #1417, triangle 473
1.1011793735655828 #1418, triangle 473
1.0708109984188776 #1419, triangle 473
1.0091463797411142 #1420, triangle 474
1.085456470779899 #1421, triangle 474
1.0425512052647121 #1422, triangle 474
1.0105225752685225 #1423, triangle 475
1.1783388558024588 #1424, triangle 475
1.0367598252890193 #1425, triangle 475
1.1396200844866424 #1426, triangle 476
1.0051213526565048 #1427, triangle 476
1.0023337941731298 #1428, triangle 476
1.0508668553758096 #1429, triangle 477
1.246860726879981 #1430, triangle 477
1.0612993893403349 #1431, triangle 477
1.0044062058764613 #1432, triangle 478
1.1116650280385718 #1433, triangle 478
1.0413605941527044 #1434, triangle 478
1.4505745025819852 #1435, triangle 479
1.0567636199410546 #1436, triangle 479
1.1732579825868505 #1437, triangle 479
1.1174175864841904 #1438, triangle 480
1.4017887116006331 #1439, triangle 480
1.3156712070852896 #1440, triangle 480
1.3506117562159738 #1441, triangle 481
1.0676910244515005 #1442, triangle 481
1.1813714852590147 #1443, triangle 481
1.039852361713802 #1444, triangle 482
1.0399256874379956 #1445, triangle 482
1.0725211987346264 #1446, triangle 482
1.6030155951839808 #1447, triangle 483
1.7822121109535545 #1448, triangle 483
1.8765306778371755 #1449, triangle 483
1.0730119681796046 #1450, triangle 484
1.0866357101372532 #1451, triangle 484
1.0047183710821321 #1452, triangle 484
1.5431481534914357 #1453, triangle 485
1.246100678641507 #1454, triangle 485
1.46628120699009 #1455, triangle 485
1.2771071196318762 #1456, triangle 486
1.1924445263321894 #1457, triangle 486
1.0347700558731823 #1458, triangle 486
1.096833478821903 #1459, triangle 487
1.0369711088939464 #1460, triangle 487
1.1768984535850122 #1461, triangle 487
1.2179576862506898 #1462, triangle 488
1.1742737303091049 #1463, triangle 488
1.0309359242616505 #1464, triangle 488
1.121735979516326 #1465, triangle 489
1.0356894145154212 #1466, triangle 489
1.0447716727225158 #1467, triangle 489
1.2048307842160073 #1468, triangle 490
1.7731272923200727 #1469, triangle 490
1.0996819782917402 #1470, triangle 490
1.1637544893978593 #1471, triangle 491
1.0868959822655373 #1472, triangle 491
1.0182914728873627 #1473, triangle 491
1.0796454926200167 #1474, triangle 492
1.0038097552107743 #1475, triangle 492
1.1154366480161386 #1476, triangle 492
1.088529772902009 #1477, triangle 493
1.0717808598576868 #1478, triangle 493
1.052623252719793 #1479, triangle 493
1.1423487441824682 #1480, triangle 494
1.0145485352191799 #1481, triangle 494
1.3413093586287659 #1482, triangle 494
1.1777918707815394 #1483, triangle 495
1.0567206934882227 #1484, triangle 495
1.1413351581131572 #1485, triangle 495
1.1275813029945267 #1486, triangle 496
1.0879781565623083 #1487, triangle 496
1.2446404446674617 #1488, triangle 496
1.0273232582113652 #1489, triangle 497
1.0624319701446143 #1490, triangle 497
1.1407161614129502 #1491, triangle 497
1.3272201784835247 #1492, triangle 498
1.4632546459174915 #1493, triangle 498
1.4353319239400957 #1494, triangle 498
1.046022516392431 #1495, triangle 499
1.020920372227061 #1496, triangle 499
1.1953132987365505 #1497, triangle 499
1.221956851619714 #1498, triangle 500
1.4500732297142267 #1499, triangle 500
1.2387175935639032 #1500, triangle 500
1.0352354686317353 #1501, triangle 501
1.2098037097522396 #1502, triangle 501
1.046473075025484 #1503, triangle 501
1.4125356472340453 #1504, triangle 502
1.298050270097327 #1505, triangle 502
1.3457354514945954 #1506, triangle 502
1.210669460088027 #1507, triangle 503
1.1113777378621865 #1508, triangle 503
1.1584493928428579 #1509, triangle 503
1.1981857420670663 #1510, triangle 504
1.1382924631219486 #1511, triangle 504
1.0184802921785345 #1512, triangle 504
1.008759685828317 #1513, triangle 505
1.1122755813634724 #1514, triangle 505
1.351847845982333 #1515, triangle 505
1.5048137063955827 #1516, triangle 506
1.3454942758063746 #1517, triangle 506
1.477003467768755 #1518, triangle 506
1.1577493561321341 #1519, triangle 507
1.1766110865849349 #1520, triangle 507
1.1595941584991751 #1521, triangle 507
1.0974928766466474 #1522, triangle 508
1.0042305298704661 #1523, triangle 508
1.088151364659085 #1524, triangle 508
1.3759985232320542 #1525, triangle 509
1.0445138537286476 #1526, triangle 509
1.1165413533834594 #1527, triangle 509
1.0108478447045346 #1528, triangle 510
1.0049097472924173 #1529, triangle 510
1.0306650897752958 #1530, triangle 510
1.0519478691312811 #1531, triangle 511
1.0140083035835907 #1532, triangle 511
1.0153696936608296 #1533, triangle 511
1.0484424078065675 #1534, triangle 512
1.0483431596986874 #1535, triangle 512
1.0758322569093621 #1536, triangle 512
1.1262070376225926 #1537, triangle 513
