TAPERS FOR SHAPE PARAMETERS
0.012790327440421542 0.012249632372752034 #516, triangle 172
0.01257825595660781 0.011645461482220893 #517, triangle 173
0.011596714759897889 0.012241487284901252 #518, triangle 173
0.011225434827053331 0.012805325242118202 #519, triangle 173
0.012318444010258722 0.012786994258612926 #520, triangle 174
0.012284380923609325 0.012806640896985954 #521, triangle 174
0.012516312415380032 0.012462632122762295 #522, triangle 174
0.01225670488493075 0.012459556453231931 #523, triangle 175
0.01261694480987858 0.011985361867541863 #524, triangle 175
0.012492146076680682 0.012063542130590483 #525, triangle 175
0.01248226639122474 0.01244743699986796 #526, triangle 176
0.012317307279751019 0.012718367843208374 #527, triangle 176
0.0122952584204808 0.01273116208339192 #528, triangle 176
0.012793333080516332 0.012820940243433672 #529, triangle 177
0.012404762624163098 0.013037192760995289 #530, triangle 177
0.012394069518546578 0.013054131758672469 #531, triangle 177
0.013059746366666736 0.012570847671597113 #532, triangle 178
0.012969804644939572 0.012725097861005029 #533, triangle 178
0.012664284624127784 0.012908414002670244 #534, triangle 178
0.011978047868103584 0.011777616901301078 #535, triangle 179
0.011456904408596511 0.012084702856732493 #536, triangle 179
0.011378714538840927 0.012207206884500747 #537, triangle 179
0.012510980489966116 0.012646650533899082 #538, triangle 180
0.012933560451557866 0.012012185720109826 #539, triangle 180
0.012850827809433392 0.012065344260080406 #540, triangle 180
0.013830608170315667 0.012400220512313967 #541, triangle 181
0.0126782946568674 0.01340383942284945 #542, triangle 181
0.013571636375566402 0.012868287227560905 #543, triangle 181
0.01215914932714459 0.012634113737525326 #544, triangle 182
0.013008078866308677 0.011483151538704186 #545, triangle 182
0.012722034715761422 0.01167384848071548 #546, triangle 182
0.01214121189401637 0.011943076075101018 #547, triangle 183
0.011816093246786773 0.012474721527957899 #548, triangle 183
0.012546240960742585 0.011689208037410864 #549, triangle 183
0.012916854474378237 0.012482797893053158 #550, triangle 184
0.012184073993749232 0.013086874340516247 #551, triangle 184
0.01235257023609705 0.012820909721372271 #552, triangle 184
0.012776712047676293 0.012160814885909308 #553, triangle 185
0.012528469660473704 0.012314808562005182 #554, triangle 185
0.012296460670085652 0.012698576887048387 #555, triangle 185
0.012883705060465636 0.01241769905810214 #556, triangle 186
0.012329026942348196 0.012934699950773012 #557, triangle 186
0.012507053316648059 0.012646633304928068 #558, triangle 186
0.012976708470949293 0.012772255069192981 #559, triangle 187
0.012839332571653553 0.013001589748052819 #560, triangle 187
0.01307728984430596 0.012710553543939246 #561, triangle 187
0.01139846011781904 0.013752078894176739 #562, triangle 188
0.013206014932411332 0.012428178959600446 #563, triangle 188
0.011721863860377024 0.013291263110485518 #564, triangle 188
0.011562818667324013 0.013211733172405558 #565, triangle 189
0.012800753708616733 0.0123092013842084 #566, triangle 189
0.011761264678183834 0.012916485896869773 #567, triangle 189
0.012481144957063452 0.012656278206621154 #568, triangle 190
0.011627806367512388 0.013134886263487454 #569, triangle 190
0.011698580272704722 0.013029725170820548 #570, triangle 190
0.013238035942949911 0.01251990553513078 #571, triangle 191
0.011895796394138911 0.013303736650814638 #572, triangle 191
0.011600576988622841 0.013731364990802115 #573, triangle 191
0.011787311554523049 0.012744739044341728 #574, triangle 192
0.011650296549789147 0.012953013032390916 #575, triangle 192
0.012608436630206702 0.012264142732520618 #576, triangle 192
0.013080629970861384 0.012143200332588214 #577, triangle 193
0.011443978459839015 0.013453567676695947 #578, triangle 193
0.011825046734927165 0.012892633726597135 #579, triangle 193
0.012466275676910166 0.012317511411820602 #580, triangle 194
0.011501875892451777 0.012925354627773047 #581, triangle 194
0.01156182305034604 0.01283590486032883 #582, triangle 194
0.012944027995737442 0.012163052583018344 #583, triangle 195
0.011418318433929745 0.013047672860504593 #584, triangle 195
0.011091663136210711 0.013509136721511487 #585, triangle 195
0.012808321931280564 0.013427377036126746 #586, triangle 196
0.012792074851021904 0.01345316593119501 #587, triangle 196
0.01318286837541549 0.013224869368225287 #588, triangle 196
0.013192808911513625 0.012363494554562445 #589, triangle 197
0.012065919926726837 0.013357093670750374 #590, triangle 197
0.012390893922303832 0.012851675784497954 #591, triangle 197
0.012196987612129432 0.01361054392264823 #592, triangle 198
0.013194176039989894 0.013040515370646093 #593, triangle 198
0.012134858537272704 0.013702789169425604 #594, triangle 198
0.012606629481222672 0.012173725325524265 #595, triangle 199
0.012645310449689867 0.012149630718914846 #596, triangle 199
0.012485233554211201 0.012422488708616454 #597, triangle 199
0.013088889694114368 0.012130109536496706 #598, triangle 200
0.012939637376290964 0.012225810736481952 #599, triangle 200
0.01258439159865963 0.0128289758242851 #600, triangle 200
0.012285846592903174 0.013391505580893115 #601, triangle 201
0.012145884561288588 0.013467892580504567 #602, triangle 201
0.01257652217360526 0.012792190334273687 #603, triangle 201
0.011806606175559831 0.012592188194487203 #604, triangle 202
0.012209517445819334 0.01193465229490936 #605, triangle 202
0.012690620556050105 0.01162962618047824 #606, triangle 202
0.011838749903671288 0.013464187155592881 #607, triangle 203
0.012183793135249175 0.012941006244727719 #608, triangle 203
0.01319659143347356 0.012330714352640314 #609, triangle 203
0.012021668164874684 0.013139533768313906 #610, triangle 204
0.012775911586322602 0.012658049748870517 #611, triangle 204
0.012068332134044363 0.013068044584529046 #612, triangle 204
0.012560160042650191 0.012986730339426154 #613, triangle 205
0.012889845585632984 0.012725408825501279 #614, triangle 205
0.012622882152621548 0.01288497609643218 #615, triangle 205
0.012308076498462961 0.012547686731040413 #616, triangle 206
0.012991590656598311 0.012127193982219923 #617, triangle 206
0.01197274088824996 0.01307726322636941 #618, triangle 206
0.013144631489122713 0.01255027597328611 #619, triangle 207
0.012041819559808513 0.01342697814854868 #620, triangle 207
0.012277311780401107 0.013066705723502969 #621, triangle 207
0.011646969933028764 0.012490602775439199 #622, triangle 208
0.011929509887898359 0.012589221361999048 #623, triangle 208
0.011383592380918154 0.012888937617343303 #624, triangle 208
0.013066802565198205 0.012081778733440615 #625, triangle 209
0.012186434756620646 0.013008360405898837 #626, triangle 209
0.012561794220776794 0.012398990705031877 #627, triangle 209
0.012605188608777067 0.012904579235211228 #628, triangle 210
0.011693128907970593 0.01340988720908949 #629, triangle 210
0.011814960142719457 0.013230710831286702 #630, triangle 210
0.011782859229931351 0.014165033539827945 #631, triangle 211
0.013657665653629828 0.012742174530376769 #632, triangle 211
0.012161376521030944 0.01362140459330937 #633, triangle 211
0.012464993837504434 0.013123489963999608 #634, triangle 212
0.012749391915310203 0.013096095947929253 #635, triangle 212
0.012329468593326905 0.013335158346534327 #636, triangle 212
0.01290848617969543 0.011665438319263142 #637, triangle 213
0.011477115661754621 0.01300938030083438 #638, triangle 213
0.011965748848896582 0.01225366774245511 #639, triangle 213
0.01208701844051539 0.013236038662752338 #640, triangle 214
0.012705976126592133 0.013000544797632107 #641, triangle 214
0.01196897610039038 0.013413628491126357 #642, triangle 214
0.012514166070055895 0.011902134159742866 #643, triangle 215
0.012092810455721 0.012403999037892882 #644, triangle 215
0.012322333293460755 0.012021625112138097 #645, triangle 215
0.012713393599220505 0.012821817333482253 #646, triangle 216
0.012918250568016681 0.012698366319159621 #647, triangle 216
0.012630048212408804 0.012958373020359112 #648, triangle 216
0.01272873624587645 0.012746809834573334 #649, triangle 217
0.012610817738447543 0.012940678689055872 #650, triangle 217
0.012622222293275918 0.012934005643274212 #651, triangle 217
0.011343134495947397 0.013033209924770209 #652, triangle 218
0.011424770231328476 0.012913820885674927 #653, triangle 218
0.012500961475318276 0.012301120765444682 #654, triangle 218
0.011422141746224829 0.012828088755349451 #655, triangle 219
0.012448309071679278 0.01224184688317989 #656, triangle 219
0.011338153650773364 0.012951673671214864 #657, triangle 219
0.01264929757389134 0.012575912719872908 #658, triangle 220
0.01187150226379293 0.013022936635260883 #659, triangle 220
0.011842228901630725 0.013067281520668342 #660, triangle 220
0.011459828266992569 0.01322934733899368 #661, triangle 221
0.01266843145073507 0.012471505785798762 #662, triangle 221
0.011540544873629073 0.013111881795923068 #663, triangle 221
0.012731179080635119 0.012127060384943286 #664, triangle 222
0.012275886284991672 0.012885708675971797 #665, triangle 222
0.013102403816979701 0.011887453662583135 #666, triangle 222
0.012821349902729958 0.01176086623893925 #667, triangle 223
0.012097634385667695 0.01221222862746981 #668, triangle 223
0.011686610639531874 0.012862024615057657 #669, triangle 223
0.012773894879531896 0.012324127013966249 #670, triangle 224
0.011820924009619425 0.013056121465521354 #671, triangle 224
0.011998639541320964 0.012783079847471181 #672, triangle 224
0.012389175017430023 0.012423695905553181 #673, triangle 225
0.011992032469419829 0.012655350997606106 #674, triangle 225
0.012005417678096401 0.012634182102907022 #675, triangle 225
0.012152618265721558 0.012832635653642272 #676, triangle 226
0.01253044548167293 0.012612730785402013 #677, triangle 226
0.012782154225098862 0.012184497257716602 #678, triangle 226
0.011487002477121753 0.013019695126340778 #679, triangle 227
0.011498948712486622 0.013002107593687395 #680, triangle 227
0.012448668147649115 0.012478044459702771 #681, triangle 227
0.011669364382226521 0.01199452017477922 #682, triangle 228
0.012419449278899578 0.011533747051136713 #683, triangle 228
0.011323351550152726 0.012535076338734756 #684, triangle 228
0.012696100641671855 0.0129856685411951 #685, triangle 229
0.011813360782248749 0.013476233694209803 #686, triangle 229
0.011930809861696347 0.013302668514511593 #687, triangle 229
0.012030144021645933 0.013372119213387122 #688, triangle 230
0.012665879218622826 0.012355026787708936 #689, triangle 230
0.013480736285639101 0.011826378747178104 #690, triangle 230
0.012395689968446982 0.012187921616300619 #691, triangle 231
0.01187225645904161 0.01257815987063875 #692, triangle 231
0.011952650735508065 0.012450614259480765 #693, triangle 231
0.01278275247935103 0.012189049032345104 #694, triangle 232
0.011858868369082511 0.01365709533178519 #695, triangle 232
0.013859146605753036 0.011461527214908966 #696, triangle 232
0.011971465702860477 0.01164115410852448 #697, triangle 233
0.011562963421198431 0.011886327850740726 #698, triangle 233
0.011435790409666973 0.01208964396024608 #699, triangle 233
0.011706756587280669 0.014024678532117354 #700, triangle 234
0.013524188082851815 0.012650219662467066 #701, triangle 234
0.01206758061774227 0.013505345397636691 #702, triangle 234
0.012075325511778168 0.011730747945626762 #703, triangle 235
0.011296244546387248 0.012321390754399742 #704, triangle 235
0.011431591333716996 0.012111555261004844 #705, triangle 235
0.013798325511866452 0.011909927385036235 #706, triangle 236
0.012704067293212608 0.012619296612783826 #707, triangle 236
0.011966120698037206 0.013769124241778145 #708, triangle 236
0.012888852791755704 0.011598330865502004 #709, triangle 237
0.011267101275142436 0.013063948519507533 #710, triangle 237
0.01178125795182832 0.012284786171589908 #711, triangle 237
0.01130052334453368 0.01352883172187446 #712, triangle 238
0.01294284698386902 0.012391737598573522 #713, triangle 238
0.011529858004820728 0.013202384563927055 #714, triangle 238
0.012488832363899813 0.01277645028811321 #715, triangle 239
0.011493060518835876 0.013325388482104785 #716, triangle 239
0.01161100644415756 0.013153868655441214 #717, triangle 239
0.01317962486232108 0.013395473619691968 #718, triangle 240
0.013217254144522074 0.01333353744561293 #719, triangle 240
0.013352188336041024 0.013252627855238891 #720, triangle 240
0.012145434538237217 0.012935685862852726 #721, triangle 241
0.01193983563234037 0.01325085446557843 #722, triangle 241
0.012447787667480408 0.012967362813444986 #723, triangle 241
0.012787501237169124 0.012613618650217696 #724, triangle 242
0.01250782459516902 0.012780770028656933 #725, triangle 242
0.012441437675745248 0.012888312158650205 #726, triangle 242
0.012417273559387145 0.013353807221152692 #727, triangle 243
0.013178856064550309 0.012908447954220564 #728, triangle 243
0.01231029450012923 0.0135178790464432 #729, triangle 243
0.011649053350965038 0.012322397571224194 #730, triangle 244
0.011141088878885715 0.013081887714723977 #731, triangle 244
0.012848458933157251 0.011584990725644657 #732, triangle 244
0.011790614716037906 0.013587652781810108 #733, triangle 245
0.013668133536728314 0.011634545612846346 #734, triangle 245
0.01258230121707536 0.012347663499374396 #735, triangle 245
0.011849646205390666 0.013284730624510844 #736, triangle 246
0.012746010404271648 0.012797900586671634 #737, triangle 246
0.011828654228936138 0.013315873671718308 #738, triangle 246
0.013755403132743593 0.012858153129800015 #739, triangle 247
0.01275457216919859 0.013813142645986284 #740, triangle 247
0.01310090612352356 0.01326192016118136 #741, triangle 247
0.011916169109049404 0.013885460546356775 #742, triangle 248
0.013455630447319237 0.012711482708617482 #743, triangle 248
0.012218721721878812 0.01344008522228759 #744, triangle 248
0.0117200951294852 0.013149139767507294 #745, triangle 249
0.012827005708684704 0.012300689620323326 #746, triangle 249
0.011929796570451021 0.012830985257512157 #747, triangle 249
0.012016975000436999 0.012875517218260926 #748, triangle 250
0.01170917750183697 0.013339803632626301 #749, triangle 250
0.013035955667051043 0.012266290084714934 #750, triangle 250
