TAPERS FOR JACOBIAN
-1.035805327112077 1.063880897339519 #1771, triangle 591
0.1986028058119763 0.33993891213095806 #1772, triangle 591
0.5021888501350806 -0.015240062675463498 #1773, triangle 591
0.1816137453662582 0.33066105115862765 #1774, triangle 592
0.4734103453400345 -0.006098189326928597 #1775, triangle 592
0.21757825877892584 0.33601637025565295 #1776, triangle 592
-2.827253082496492 1.3117490456805503 #1777, triangle 593
0.16792994785130724 0.35873378758508695 #1778, triangle 593
0.553315382275921 -0.06316786921179833 #1779, triangle 593
0.188247666272266 0.3557883139715975 #1780, triangle 594
0.4825349686378761 0.04519565209882382 #1781, triangle 594
0.2114168958036826 0.31161004666729714 #1782, triangle 594
0.21508299903733663 0.3507995860458244 #1783, triangle 595
0.5252322122666455 0.035998119296835294 #1784, triangle 595
0.1843259726126784 0.31631300271459634 #1785, triangle 595
0.1930934434342348 0.33792923318792356 #1786, triangle 596
0.48952501931983133 0.010097145946978223 #1787, triangle 596
0.20678932934780744 0.3287688999965081 #1788, triangle 596
-1.3799817200406914 1.0273046656160254 #1789, triangle 597
0.18799413710244145 0.33627352399186905 #1790, triangle 597
0.5191911731403711 -0.006689181995776788 #1791, triangle 597
-1.203566012300951 0.8737108784679544 #1792, triangle 598
0.1928729387190353 0.31687650374081333 #1793, triangle 598
0.5112868623001623 0.03487558569308429 #1794, triangle 598
0.19564891847658936 0.32062361197054823 #1795, triangle 599
0.4933284349103944 -0.030641455997637432 #1796, triangle 599
0.20430426104662988 0.34629006945493385 #1797, triangle 599
-8.544102768494644 1.1199976143615311 #1798, triangle 600
0.15195506074297555 0.345029035802105 #1799, triangle 600
0.5825023838805384 -0.02752243379294989 #1800, triangle 600
-5.765765416796035 0.8627648756974244 #1801, triangle 601
0.1560357372892917 0.3151782125558734 #1802, triangle 601
0.57486555197623 0.03824522191305739 #1803, triangle 601
0.5046355358679483 0.032681412693940405 #1804, triangle 602
-0.9303514434607276 1.1695027837828047 #1805, triangle 602
-1.0777738065873879 0.8809468268745466 #1806, triangle 602
0.48010159122919516 0.0032395130977545435 #1807, triangle 603
-1.441315094350511 1.013258714854021 #1808, triangle 603
-0.7344630812061154 0.9871666688421032 #1809, triangle 603
-1.927208126451869 1.064370904306849 #1810, triangle 604
0.1775092192312479 0.3399860417044944 #1811, triangle 604
0.5366890291601585 -0.015351579772348644 #1812, triangle 604
0.16824344848535144 0.3519285516078979 #1813, triangle 605
0.4564333210083848 0.03811797752808817 #1814, triangle 605
0.22942079410560692 0.31524271359295963 #1815, triangle 605
0.17250685003276733 0.31431955678688134 #1816, triangle 606
0.46165427413978805 -0.0475250592260414 #1817, triangle 606
0.2257249969683377 0.35290531583249996 #1818, triangle 606
0.19229148408510438 0.33627836682170903 #1819, triangle 607
0.4883483915481599 0.006525432852887946 #1820, triangle 607
0.20756277155271036 0.33040125245950375 #1821, triangle 607
0.1896349347913902 0.3128717928795956 #1822, triangle 608
0.48450714269506623 -0.05157927050329112 #1823, triangle 608
0.21010326276515948 0.35444277121275936 #1824, triangle 608
-1.21704547244404 0.9683561986974437 #1825, triangle 609
0.19246325288849359 0.32968257765914316 #1826, triangle 609
0.5119449664708776 0.008103263879723183 #1827, triangle 609
0.4926730606960416 -0.025631334136296077 #1828, triangle 610
-1.1306307599552063 0.9130713452298437 #1829, triangle 610
-0.8907720376416306 1.1110656163135422 #1830, triangle 610
0.48033762893183596 -0.03869232826953204 #1831, triangle 611
-1.4340917638209718 0.8782155534186217 #1832, triangle 611
-0.7370953506249446 1.1750936568210228 #1833, triangle 611
0.18626067921033287 0.32334241520012286 #1834, triangle 612
0.4797495559113137 -0.0237239415798631 #1835, triangle 612
0.21328306989381382 0.3434762571487514 #1836, triangle 612
-1.1217500830610097 0.9199688998315467 #1837, triangle 613
0.19551244851388072 0.32352520796211287 #1838, triangle 613
0.5070712982249206 0.0212853952411133 #1839, triangle 613
-2.373800097370137 1.1466904878041755 #1840, triangle 614
0.17198698959786238 0.34725050665532 #1841, triangle 614
0.5461967870195784 -0.033037866397633474 #1842, triangle 614
0.5044015238103932 0.008592129716918114 #1843, triangle 615
-0.9336633705877497 1.036567891328024 #1844, triangle 615
-1.073666844674988 0.9664951160592355 #1845, triangle 615
0.17819048724519615 0.35009520242219966 #1846, triangle 616
0.46889095608919806 0.03466379774072141 #1847, triangle 616
0.22068185955539174 0.3169825683184895 #1848, triangle 616
0.1904946182740853 0.34554714363044386 #1849, triangle 617
0.4857408237972169 0.02582510290277177 #1850, triangle 617
0.20928474413288833 0.32133926298608995 #1851, triangle 617
-1.841868842038378 1.1016936913280315 #1852, triangle 618
0.17881169057986238 0.3434342347593988 #1853, triangle 618
0.5344764152580633 -0.023621783093139195 #1854, triangle 618
-0.861907370458192 0.8650196041381271 #1855, triangle 619
0.206114790423773 0.3155322477250258 #1856, triangle 619
0.4905539412186913 0.037546088368780366 #1857, triangle 619
-0.9136879358801038 0.7859329801660307 #1858, triangle 620
0.20367448950652461 0.3016304858004534 #1859, triangle 620
0.49429789575023814 0.06375218517467576 #1860, triangle 620
-0.9172210553217375 0.9564269720316321 #1861, triangle 621
0.20351482525485895 0.32823258839583447 #1862, triangle 621
0.49454404192534035 0.011261272808372582 #1863, triangle 621
0.5030327005701292 -0.07455308895700277 #1864, triangle 622
-0.953453071433178 0.8040489411983845 #1865, triangle 622
-1.0500407966472476 1.3841256076131345 #1866, triangle 622
-0.45512841330809395 1.0792441040800873 #1867, triangle 623
0.23523313886003838 0.3413930969182287 #1868, triangle 623
0.44835968970037426 -0.01869964835938281 #1869, triangle 623
0.4914765694281545 -0.011741756740201538 #1870, triangle 624
-1.1548532183222053 0.9566001097188135 #1871, triangle 624
-0.8743359950649253 1.0486818585842876 #1872, triangle 624
0.5031609279552056 0.04097939117141789 #1873, triangle 625
-0.9515683960676893 1.229851901594118 #1874, triangle 625
-1.0522256628604771 0.8540279700593897 #1875, triangle 625
0.5045780639143671 -0.09742320094557275 #1876, triangle 626
-0.9311629435853889 0.7683106339067185 #1877, triangle 626
-1.0767632953538815 1.5506232392225177 #1878, triangle 626
0.19571609763862674 0.23194977328217684 #1879, triangle 627
0.49342954647877935 -0.4876957494407185 #1880, triangle 627
0.2042385089649655 0.4529000411353352 #1881, triangle 627
0.22071696842166424 0.3146069880971961 #1882, triangle 628
0.5355966251006593 -0.04672828973182037 #1883, triangle 628
0.178151441855491 0.3526008950894236 #1884, triangle 628
0.563168725124967 -0.04514804966155333 #1885, triangle 629
-0.46363834517632696 0.8627756756328842 #1886, triangle 629
-3.7441341778927373 1.2088843634961512 #1887, triangle 629
0.20231399739295042 0.3566806828971435 #1888, triangle 630
0.5036525988827635 0.04679562855449386 #1889, triangle 630
0.19767253825603232 0.3107759658841367 #1890, triangle 630
-0.6555733519593389 0.8968739929100891 #1891, triangle 631
0.21815396162820985 0.3203077298815483 #1892, triangle 631
0.47256817791623507 0.027942717429269386 #1893, triangle 631
-0.6461972243582631 1.0006502824160388 #1894, triangle 632
0.21881084027723757 0.33340553216055024 #1895, triangle 632
0.47160940750578717 -0.0001624913550564943 #1896, triangle 632
0.2179860478753028 0.4352225336047468 #1897, triangle 633
0.5305034874959471 0.14935693997384658 #1898, triangle 633
0.18116712986500408 0.2449518162096756 #1899, triangle 633
-0.9362987218469512 0.6546998670473823 #1900, triangle 634
0.2026669738774803 0.2690836617181019 #1901, triangle 634
0.49585358776602834 0.11649410594015212 #1902, triangle 634
0.2674760135131741 0.2526053203419531 #1903, triangle 635
0.6495919436688502 -0.31524641817616617 #1904, triangle 635
0.11883170387067145 0.42518369171131504 #1905, triangle 635
-0.3110726371941724 1.9293046605724542 #1906, triangle 636
0.25322462478471847 0.382875905892081 #1907, triangle 636
0.42438282803361327 -0.1369057803436303 #1908, triangle 636
0.09627287121940373 0.4417465508652617 #1909, triangle 637
0.3885177130134782 0.15545150235776012 #1910, triangle 637
0.2823677128779543 0.24008426336250158 #1911, triangle 637
3.3284515951595663 -0.8250411223260987 #1912, triangle 638
0.11470678892121984 0.5129115457073652 #1913, triangle 638
0.6586413188651883 -1.237212536375575 #1914, triangle 638
-0.9308973083956474 1.0364932717413138 #1915, triangle 639
0.20290460907791472 0.3372225557778067 #1916, triangle 639
0.495486131484756 -0.00888026547937311 #1917, triangle 639
0.20205537436442525 0.33095966380207914 #1918, triangle 640
0.5032406633409766 -0.005408151559350318 #1919, triangle 640
0.1979340096766969 0.3357154845241382 #1920, triangle 640
0.20244360488896698 0.24381643954754267 #1921, triangle 641
0.5038593925221705 -0.379998517310402 #1922, triangle 641
0.1975413753429504 0.4367344468651664 #1923, triangle 641
0.31437420055817583 0.2906852520730524 #1924, triangle 642
0.8576963248708332 -0.12364190551103656 #1925, triangle 642
0.03982651317676334 0.3788961656566754 #1926, triangle 642
0.17766183531422336 0.44228800398176776 #1927, triangle 643
0.46820402179271386 0.1559453780881124 #1928, triangle 643
0.22115666217604837 0.23968396655547317 #1929, triangle 643
0.7458466225543874 -6.713105168784519 #1930, triangle 644
-0.11443575179508732 0.4404782403872709 #1931, triangle 644
1.6970428879169452 -0.40299796334012306 #1932, triangle 644
0.4511057847143587 0.04606725966976083 #1933, triangle 645
-3.4797292999707556 1.2719721061317577 #1934, triangle 645
-0.47458842301596654 0.8381051215370352 #1935, triangle 645
-1.889452944228646 0.889105021141984 #1936, triangle 646
0.17807362031057564 0.3191806276905643 #1937, triangle 646
0.5357288514446793 0.03023873786137538 #1938, triangle 646
0.4673488004316027 -0.05294660305468617 #1939, triangle 647
-1.9623049438253555 0.8454820074833547 #1940, triangle 647
-0.6061707735820375 1.251778929300342 #1941, triangle 647
0.427922645610017 -0.08085305897560995 #1942, triangle 648
125.9671434093921 0.7934750064701879 #1943, triangle 648
-0.3298143882279277 1.4269802023480176 #1944, triangle 648
0.4955253722834035 -0.10123001459339379 #1945, triangle 649
-1.0763787756780485 0.7630120190304612 #1946, triangle 649
-0.9314723153072937 1.581522718089282 #1947, triangle 649
0.41941258214193106 0.07098500944979895 #1948, triangle 650
9.055841293167173 1.564375379159088 #1949, triangle 650
-0.2859974958263772 0.7659104986063789 #1950, triangle 650
0.16164185169260872 0.3177813769571955 #1951, triangle 651
0.4486780789098194 -0.038102920361451846 #1952, triangle 651
0.23500165191909814 0.3492567501346509 #1953, triangle 651
-10.25508471960595 0.9237531447321358 #1954, triangle 652
0.1504980339462052 0.32403426502440175 #1955, triangle 652
0.5852603637711842 0.020217875910760505 #1956, triangle 652
-0.17840417598807187 0.570494456448289 #1957, triangle 653
0.27734797321014915 0.23767916901694117 #1958, triangle 653
0.3944512568976097 0.15840242592211962 #1959, triangle 653
0.3718397956132789 0.15996804495744002 #1960, triangle 654
1.5817836959046476 -4.342226310947564 #1961, triangle 654
-0.10126164389652667 0.5676259260638112 #1962, triangle 654
-1.6750390052479787 0.8005032301938129 #1963, triangle 655
0.18166311745625582 0.30444288187571295 #1964, triangle 655
0.5296715354633842 0.058649478600218886 #1965, triangle 655
0.47412440907636716 -0.33418143710764703 #1966, triangle 656
-1.6491804396753527 0.5996952254501805 #1967, triangle 656
-0.671096316815491 -524.3782178197323 #1968, triangle 656
0.1784053967046642 0.3214910490669709 #1969, triangle 657
0.4691710410793457 -0.028411541757489944 #1970, triangle 657
0.2204885006843521 0.34538978142806687 #1971, triangle 657
-1.9141476207803356 2.849145349203923 #1972, triangle 658
0.17770240229352843 0.39840736368366697 #1973, triangle 658
0.5363601410364504 -0.1936797837641955 #1974, triangle 658
0.7562447249806926 -0.14894191935422538 #1975, triangle 659
-0.10627104047600539 0.7083278213527485 #1976, triangle 659
1.6240345715336635 2.0769982263281292 #1977, triangle 659
0.14956451684790678 0.24510412855870287 #1978, triangle 660
0.43544004898283695 -0.3698154627496965 #1979, triangle 660
0.24478819723451273 0.4350201598700501 #1980, triangle 660
0.19551641313050327 0.3595471291530435 #1981, triangle 661
0.49312917157440317 0.051845884135099427 #1982, triangle 661
0.20443388756927847 0.30811128591537795 #1983, triangle 661
0.2261308801025609 0.3072120548112922 #1984, triangle 662
0.5460997426161376 -0.06811377596932465 #1985, triangle 662
0.17204275109993014 0.3605198309706084 #1986, triangle 662
0.5208442341313975 -0.01763900077169705 #1987, triangle 663
-0.7418309574539661 0.9371983102864591 #1988, triangle 663
-1.4213309573126094 1.0744982258780469 #1989, triangle 663
0.19698328218627503 0.3625290725031255 #1990, triangle 664
0.4953477790810744 0.05695975659867579 #1991, triangle 664
0.20299413665030142 0.3053625363051486 #1992, triangle 664
0.4995351415041952 0.002282493327699936 #1993, triangle 665
-1.0074864579429725 1.0092782155666669 #1994, triangle 665
-0.9925966790336073 0.9909321188240418 #1995, triangle 665
0.1712025113894747 0.3446718186101412 #1996, triangle 666
0.4600386189850928 0.024078282784870526 #1997, triangle 666
0.226863486261398 0.32218446497610914 #1998, triangle 666
0.1903101915125523 0.3316110861975763 #1999, triangle 667
0.4854754137471408 -0.003910413219785617 #2000, triangle 667
0.20946062927288767 0.33506004119559624 #2001, triangle 667
-1.0073444321433818 0.9173322813450053 #2002, triangle 668
0.1997077253283108 0.32316758924275646 #2003, triangle 668
0.5004569295787814 0.02203299258804587 #2004, triangle 668
-1.3840066870994647 1.0116715445024866 #2005, triangle 669
0.18789390698634498 0.3346127500474191 #2006, triangle 669
0.5193551105243948 -0.002892565594574073 #2007, triangle 669
-1.3757258526212488 0.9673269377754611 #2008, triangle 670
0.18810060351749688 0.3295591256776487 #2009, triangle 670
0.5190171046313329 0.008373455377574099 #2010, triangle 670
0.4877431943272627 -0.00645443125009686 #2011, triangle 671
-1.2367307740908242 0.975298321977526 #2012, triangle 671
-0.8253033394380416 1.026327512355841 #2013, triangle 671
0.4855203743970765 0.005961528839072887 #2014, triangle 672
-1.2905785753587076 1.0248845657509076 #2015, triangle 672
-0.7976286099586639 0.976572869191491 #2016, triangle 672
-1.4148059197715044 1.0453727326249684 #2017, triangle 673
0.1871414306805809 0.33812129786263334 #2018, triangle 673
0.5205878847039781 -0.010969882980684749 #2019, triangle 673
0.4855055788373638 -0.006832120499540015 #2020, triangle 674
-1.2909510843654277 0.9739188451507218 #2021, triangle 674
-0.797448001180113 1.0279003373994324 #2022, triangle 674
-1.277137287112436 1.1257816187739984 #2023, triangle 675
0.19071563845525855 0.3455206397658307 #2024, triangle 675
0.5147638262270497 -0.028734683444540093 #2025, triangle 675
0.19374604884792526 0.3512517754595373 #2026, triangle 676
0.4904884472644549 0.03684995263028025 #2027, triangle 676
0.20615767662994208 0.3158838914294637 #2028, triangle 676
-1.3613310688886542 1.007313323119098 #2029, triangle 677
0.18846446123178204 0.33413905024487484 #2030, triangle 677
0.5184227474198633 -0.001818357104981741 #2031, triangle 677
-1.2184667911687368 0.9701165672412091 #2032, triangle 678
0.19242044508221318 0.32989300841078323 #2033, triangle 678
0.5120137905311073 0.007642138181557646 #2034, triangle 678
0.4665918115842802 -0.04135460948272486 #2035, triangle 679
-2.004218888271509 0.8717171672353417 #2036, triangle 679
-0.5993266822679337 1.1888475933558496 #2037, triangle 679
0.1607843998381813 0.3264827297990555 #2038, triangle 680
0.4476988427982619 -0.015988909781895815 #2039, triangle 680
