TAPERS FOR JACOBIAN
0.20000632784012684 0.32431039226671393 #3606, triangle 1202
-0.47445620277308936 -0.024699837504214256 #3607, triangle 1203
-0.21686498513794258 0.3218843128674169 #3608, triangle 1203
0.18239264542917294 0.34498240956757276 #3609, triangle 1203
-0.4888394329397902 0.008000651452536476 #3610, triangle 1204
0.19262682851191645 -0.33695682239371516 #3611, triangle 1204
-0.20723972220473103 -0.3297294323168144 #3612, triangle 1204
0.1984871107276837 0.31797091349239737 #3613, triangle 1205
0.5023706141317895 -0.03268262865614992 #3614, triangle 1205
-0.20150718874809245 0.34905810908476564 #3615, triangle 1205
0.18075320210742862 -0.3433444140817807 #3616, triangle 1206
-0.21836321516521662 -0.3234703611020269 #3617, triangle 1206
-0.4722625067240452 0.021400177436192838 #3618, triangle 1206
-0.19818110057690894 -0.3107239407392728 #3619, triangle 1207
-0.5028517560813737 0.04689512015306425 #3620, triangle 1207
0.20181066587530286 -0.356736420299076 #3621, triangle 1207
0.5029736179952504 -0.03449074678661286 #3622, triangle 1208
-0.20188740077203887 0.35000419886482503 #3623, triangle 1208
0.1981036513029736 0.3170691742162765 #3624, triangle 1208
-0.19727229258637316 -0.3196289018616187 #3625, triangle 1209
-0.5042839529027136 0.02932776929443278 #3626, triangle 1209
0.20270923243016237 -0.3473253946737292 #3627, triangle 1209
0.5434919990204078 -0.03933150811199255 #3628, triangle 1210
-0.2248131888541196 0.35258037208006116 #3629, triangle 1210
0.17354577707213395 0.3146263749168189 #3630, triangle 1210
-0.508474150701786 -0.06828563525378459 #3631, triangle 1211
-0.19463113939152793 0.2990865573542179 #3632, triangle 1211
0.2052977533601484 0.36943463932049236 #3633, triangle 1211
-0.2288938955611085 -0.3688772568214794 #3634, triangle 1212
0.5516795668451537 0.06739714355135507 #3635, triangle 1212
0.16885645887739018 -0.29958854320296413 #3636, triangle 1212
-0.17468366753560108 -0.35662783173089724 #3637, triangle 1213
0.46438762045155313 0.04670124098254947 #3638, triangle 1213
0.22380941481152056 -0.310825304788088 #3639, triangle 1213
-0.20500269505457486 -0.3220764559819994 #3640, triangle 1214
-0.49225592877749014 0.02430210234496644 #3641, triangle 1214
0.19493394512626758 -0.34478355123247223 #3642, triangle 1214
0.17971929049864785 0.3427355358059074 #3643, triangle 1215
-0.47089391880539644 -0.020159834617154464 #3644, triangle 1215
-0.21930206078257897 0.32406188885801496 #3645, triangle 1215
0.4551070962004622 -0.034705209182328445 #3646, triangle 1216
-0.16713775280248977 0.3501169916145176 #3647, triangle 1216
0.2303673950872587 0.3169618354901744 #3648, triangle 1216
-0.21393010184977718 -0.3234085633704384 #3649, triangle 1217
-0.4787882444507456 0.02152945170790479 #3650, triangle 1217
0.18556727482093188 -0.34340808772589654 #3651, triangle 1217
-0.20279810683870675 0.33811311750845874 #3652, triangle 1218
0.19718218177014374 0.3285875747111498 #3653, triangle 1218
0.5044262265501417 -0.010491248402794038 #3654, triangle 1218
-0.21657609161509284 -0.3116093115233336 #3655, triangle 1219
-0.47488057295883085 0.045197066364558655 #3656, triangle 1219
0.18270729471730954 -0.35578909947341414 #3657, triangle 1219
-0.5224348390759039 0.012322950796749917 #3658, triangle 1220
0.21350965367152155 -0.33897234187875713 #3659, triangle 1220
-0.1860181204525738 -0.3277416223469634 #3660, triangle 1220
-0.5034381551844906 -0.01076274093648972 #3661, triangle 1221
-0.1978086218397469 0.32846252076066446 #3662, triangle 1221
0.2021794382269238 0.3382399950503717 #3663, triangle 1221
-0.17654464314875898 -0.33424030770206165 #3664, triangle 1222
0.4667618140385011 0.002031021386852565 #3665, triangle 1222
0.22215615551604023 -0.33242759119196613 #3666, triangle 1222
-0.1969452099348757 -0.32966858748197797 #3667, triangle 1223
-0.5048006060586867 0.008133895688743738 #3668, triangle 1223
0.20303163752464595 -0.33701833608249304 #3669, triangle 1223
0.48890655488906565 0.008135359548799853 #3670, triangle 1224
0.20719559357787404 -0.3296679188707286 #3671, triangle 1224
-0.1926725938301809 -0.3370190121063557 #3672, triangle 1224
0.5107841530112804 -0.03326796211878654 #3673, triangle 1225
-0.20669956048806706 0.3493634348301863 #3674, triangle 1225
0.19318631782219117 0.31767962757465 #3675, triangle 1225
0.5701066412369027 -0.016320953858907104 #3676, triangle 1226
-0.23750589573687453 0.3408742661076372 #3677, triangle 1226
0.15861351090041495 0.325876745005982 #3678, triangle 1226
0.2129131310311662 0.3389513655385085 #3679, triangle 1227
-0.521384906417843 -0.01227842439726098 #3680, triangle 1227
-0.18665608981719248 0.32776224892558886 #3681, triangle 1227
0.525283992965363 -0.01765760699205524 #3682, triangle 1228
-0.21511190542831204 0.34151839194208067 #3683, triangle 1228
0.18429475409455787 0.32524754865680083 #3684, triangle 1228
-0.49998920544908937 0.007142037596555064 #3685, triangle 1229
0.19999309127860238 -0.33656136664748426 #3686, triangle 1229
-0.20000690860207157 -0.3301208549998052 #3687, triangle 1229
0.23145911136625857 0.33014145771514314 #3688, triangle 1230
0.45358307926287417 -0.007096775053696617 #3689, triangle 1230
-0.1658554995263773 0.33654056457633236 #3690, triangle 1230
-0.4950044913948815 -0.01745942787641784 #3691, triangle 1231
-0.20321640661156237 0.32534101888090117 #3692, triangle 1231
0.19675752055764895 0.34142262604230883 #3693, triangle 1231
0.44286855401080816 -0.06873685989441876 #3694, triangle 1232
-0.15647293489309377 0.369718762521312 #3695, triangle 1232
0.23925538577575975 0.29883097862162666 #3696, triangle 1232
-0.21405426990264928 0.3309132864925459 #3697, triangle 1233
0.18543394181445444 0.3357621971203207 #3698, triangle 1233
-0.4786040247964995 -0.005396134523125485 #3699, triangle 1233
-0.20193956970359025 -0.3381008639466597 #3700, triangle 1234
0.5030565140710084 0.010465009549651677 #3701, triangle 1234
0.198050979644325 -0.3285996546570122 #3702, triangle 1234
0.27894828285168216 -0.2578864883414053 #3703, triangle 1235
-0.10163792481420002 -0.4184081140110301 #3704, triangle 1235
0.39254905917368615 0.1323189685659982 #3705, triangle 1235
-0.3180097894616688 -0.15059795358273964 #3706, triangle 1236
-0.3490173799700822 0.2439713586630097 #3707, triangle 1236
0.032604416676191565 -0.5850706972817065 #3708, triangle 1236
0.13372250063350288 0.39389367720686846 #3709, triangle 1237
-0.4197197844551167 -0.10338906707698643 #3710, triangle 1237
-0.25685669967480196 0.27781619494711424 #3711, triangle 1237
-0.4071853839728442 -0.14658548590750528 #3712, triangle 1238
-0.26684655956825704 0.2471220152265336 #3713, triangle 1238
0.11974081434473102 0.43234906678086843 #3714, triangle 1238
0.4630120455588835 0.060020910235346774 #3715, triangle 1239
0.22477180072634323 -0.3036922298792438 #3716, triangle 1239
-0.17359281549276456 -0.36435365147630466 #3717, triangle 1239
-0.13074187810021093 -0.4342827001336455 #3718, triangle 1240
0.4169489948310923 0.14845648661466704 #3719, triangle 1240
0.2590362690959049 -0.24565984172723349 #3720, triangle 1240
-0.12968400112090367 -0.34592883321829615 #3721, triangle 1241
0.4159788788817772 0.026582097040062994 #3722, triangle 1241
0.2598031953381815 -0.3209713907185441 #3723, triangle 1241
0.056701235004925285 -0.5861153457255983 #3724, triangle 1242
-0.3055027356790502 -0.1500481261944993 #3725, triangle 1242
-0.36237635809272994 0.24440641474211883 #3726, triangle 1242
-0.1716797224383165 -0.3859440919485972 #3727, triangle 1243
0.4606278264265259 0.09275474500890402 #3728, triangle 1243
0.22644775794683739 -0.28457073097153274 #3729, triangle 1243
0.1411641650812768 -0.41971929047264905 #3730, triangle 1244
-0.25129140354013174 -0.2568570868237469 #3731, triangle 1244
-0.4268884233123145 0.13372197455869628 #3732, triangle 1244
0.42167788870830447 -0.1239021642050475 #3733, triangle 1245
-0.13579316771417718 0.41079573269486575 #3734, triangle 1245
0.25532605538755904 0.2639346202176189 #3735, triangle 1245
0.4585109447851329 -0.06131109249555164 #3736, triangle 1246
-0.16995691937616908 0.3651317667205788 #3737, triangle 1246
0.22794425207841898 0.30298256048890576 #3738, triangle 1246
0.30059435011807617 0.11242598596077602 #3739, triangle 1247
0.3677631103882499 -0.2718446935378958 #3740, triangle 1247
-0.0656079467334706 0.6637169249725455 #3741, triangle 1247
-0.19517933762197745 -0.4180962256705787 #3742, triangle 1248
0.49262329272596966 0.1319832688275703 #3743, triangle 1248
0.20476325724058092 -0.25813188003090554 #3744, triangle 1248
-0.49352590108906147 -0.08862535977332268 #3745, triangle 1249
-0.20417586526068485 0.2871178439175691 #3746, triangle 1249
0.1957800801980551 0.38299127163186375 #3747, triangle 1249
0.1954694666059705 0.35209430725979146 #3748, triangle 1250
-0.49305862710428566 -0.038427290964337446 #3749, triangle 1250
-0.20447979375600442 0.31508586969129404 #3750, triangle 1250
0.540060818527407 0.013654555088328107 #3751, triangle 1251
0.17553708158479925 -0.3271233171699617 #3752, triangle 1251
-0.22305305585377225 -0.33960173985543696 #3753, triangle 1251
0.17153706982540487 -0.3061216439885735 #3754, triangle 1252
-0.22657212857410705 -0.3617030026192247 #3755, triangle 1252
0.5469805881478281 0.05555704689671424 #3756, triangle 1252
0.297261358579188 0.1577991373414678 #3757, triangle 1253
0.3714687370686479 -0.23817347836439615 #3758, triangle 1253
-0.07149131921485657 0.5716046843745805 #3759, triangle 1253
-0.2152374358350484 -0.3076422334662427 #3760, triangle 1254
-0.4768528257254335 0.05272533068990728 #3761, triangle 1254
0.1841591285076102 -0.3600541645140149 #3762, triangle 1254
-0.015051228897237987 0.4286750585529479 #3763, triangle 1255
0.3264717734198112 0.24992066908554206 #3764, triangle 1255
0.3402662491729689 -0.14296073526518455 #3765, triangle 1255
0.49340882951428755 0.09644051897275861 #3766, triangle 1256
0.20425197973888895 -0.28226196501432965 #3767, triangle 1256
-0.1957023363138164 -0.3886417136454051 #3768, triangle 1256
0.2219434290715052 0.3282889115762757 #3769, triangle 1257
0.46706833036966 -0.011139232748257372 #3770, triangle 1257
-0.17678291477107508 0.3384162153916564 #3771, triangle 1257
-0.24938037435171753 0.298459876013406 #3772, triangle 1258
0.1436650195944796 0.37013172116446746 #3773, triangle 1258
-0.4293815961130511 -0.06939068046840285 #3774, triangle 1258
-0.5000000000000002 -0.034555087473087276 #3775, triangle 1259
-0.19999999999999996 0.31703698016314813 #3776, triangle 1259
0.19999999999999996 0.3500380248319074 #3777, triangle 1259
0.17270830468182083 -0.3235987939152687 #3778, triangle 1260
-0.2255485380289046 -0.3432121209221776 #3779, triangle 1260
0.544943098992844 0.02113132476364236 #3780, triangle 1260
-0.5989835497441508 0.02268993910638796 #3781, triangle 1261
0.24960206431480797 -0.34398149856209964 #3782, triangle 1261
-0.1433763053223327 -0.32285256946269436 #3783, triangle 1261
-0.5 -0.0015376771038677901 #3784, triangle 1262
-0.2 0.33264816534194896 #3785, triangle 1262
0.2 0.334019206231952 #3786, triangle 1262
0.20000000000000004 0.31035891800942583 #3787, triangle 1263
0.5000000000000001 -0.047592175459395356 #3788, triangle 1263
-0.20000000000000004 0.3571277426192225 #3789, triangle 1263
-0.5117305928771202 -0.03443534599118187 #3790, triangle 1264
-0.19259663558331472 0.31709688916042994 #3791, triangle 1264
0.20726882992464715 0.3499750817345198 #3792, triangle 1264
0.1128436700959269 -0.334638801077157 #3793, triangle 1265
-0.2715633356719271 -0.3320304169624522 #3794, triangle 1265
-0.40141107379875374 0.0029173080529041433 #3795, triangle 1265
0.1918320181556976 -0.3057243798347196 #3796, triangle 1266
-0.20800452971092484 -0.3621350653519184 #3797, triangle 1266
0.512960968421887 0.05629203020578098 #3798, triangle 1266
-0.19195839465122913 0.2624756864875933 #3799, triangle 1267
0.2078831229397772 0.4126178517931092 #3800, triangle 1267
-0.5127573640200926 -0.12596007577949236 #3801, triangle 1267
-0.2158404526113465 -0.3544530664412908 #3802, triangle 1268
0.526593703519293 0.04277641098092691 #3803, triangle 1268
0.183506381430296 -0.3128621200662713 #3804, triangle 1268
0.18406519918501027 0.3632516492081907 #3805, triangle 1269
-0.4767245182040997 -0.05817810791760504 #3806, triangle 1269
-0.215324325623888 0.30470000873337033 #3807, triangle 1269
-0.5000000000000002 -0.00950760959890233 #3808, triangle 1270
-0.19999999999999996 0.329039691957219 #3809, triangle 1270
0.19999999999999996 0.33765480699663675 #3810, triangle 1270
-0.20697765835777365 -0.3417211833697551 #3811, triangle 1271
0.5112458975704023 0.018076635994550436 #3812, triangle 1271
0.19289846136622388 -0.325049706032251 #3813, triangle 1271
-0.1843713859545167 -0.34567506223252725 #3814, triangle 1272
0.4771431330905085 0.026079117671939822 #3815, triangle 1272
0.21504094137635393 -0.3212159290127695 #3816, triangle 1272
0.19999999999999998 0.3530217607523649 #3817, triangle 1273
-0.49999999999999994 -0.040148991537222 #3818, triangle 1273
-0.19999999999999998 0.3142096779653506 #3819, triangle 1273
-0.18267489998889466 0.30123751844665836 #3820, triangle 1274
0.21660585477426963 0.36705251514641146 #3821, triangle 1274
-0.527979366239244 -0.06445752101093816 #3822, triangle 1274
-0.18614290716820714 -0.36355048353257613 #3823, triangle 1275
0.47958589320681017 0.05867964655667776 #3824, triangle 1275
0.2133931186120088 -0.3044264103829736 #3825, triangle 1275
-0.4786870050166795 -0.1516789685062571 #3826, triangle 1276
-0.21399833245663236 0.24311288393742672 #3827, triangle 1276
0.18549401867020712 0.4376743186011507 #3828, triangle 1276
-0.5314713099410698 -0.09549448937002658 #3829, triangle 1277
-0.1805913407545023 0.28285777532893625 #3830, triangle 1277
0.21851049931149516 0.38794361824313134 #3831, triangle 1277
0.21273354832632516 -0.24511420215894686 #3832, triangle 1278
-0.18684776512781545 -0.4350067790784273 #3833, triangle 1278
0.4805677827600763 0.1491507381434828 #3834, triangle 1278
0.2245691589250995 0.3121222406324036 #3835, triangle 1279
0.4633012947811581 -0.04420854062681141 #3836, triangle 1279
-0.17382297218336604 0.3552414692882288 #3837, triangle 1279
-0.1839735090238318 0.3855561133539439 #3838, triangle 1280
0.2154091062216378 0.2849042086037395 #3839, triangle 1280
0.47659936442718326 -0.09221790843031322 #3840, triangle 1280
-0.18898394211580502 -0.3106618015134556 #3841, triangle 1281
-0.5175756167148315 0.04701390678134056 #3842, triangle 1281
0.21072080535334978 -0.3568030052745367 #3843, triangle 1281
0.17200009641840094 -0.339390448395479 #3844, triangle 1282
-0.22616814008348088 -0.3273307557260429 #3845, triangle 1282
-0.46102461845233494 0.013208481117715234 #3846, triangle 1282
-0.18698822835555598 -0.3437282545617811 #3847, triangle 1283
0.48076413716916455 0.0221782326137314 #3848, triangle 1283
0.21260184095250947 -0.32309800524866594 #3849, triangle 1283
-0.2145651466015995 0.34288313505948304 #3850, triangle 1284
0.18488445300348136 0.3239183977591793 #3851, triangle 1284
0.5243069410118224 -0.020461201683274702 #3852, triangle 1284
0.49050381484773997 0.03551051581061921 #3853, triangle 1285
0.20614761314464483 -0.31655805027127565 #3854, triangle 1285
-0.19375642921072095 -0.35054162740140143 #3855, triangle 1285
-0.44279007229765477 -0.04571511901096974 #3856, triangle 1286
-0.23931328603142019 0.3113397722223527 #3857, triangle 1286
0.15640173645559408 0.35607722313985574 #3858, triangle 1286
-0.2099746452949093 0.3259380799454005 #3859, triangle 1287
0.1897702596258608 0.34081154158867005 #3860, triangle 1287
-0.48470075033057614 -0.016190326740306335 #3861, triangle 1287
0.4395743117847194 -0.0010974315740528969 #3862, triangle 1288
-0.15345201651897214 0.3338223328678116 #3863, triangle 1288
0.24169584027066254 0.3328446922167729 #3864, triangle 1288
-0.18022099117609577 -0.33248823336011607 #3865, triangle 1289
-0.5320949636029235 0.0018954679650145343 #3866, triangle 1289
0.21884706801259077 -0.3341795059572425 #3867, triangle 1289
-0.16415385498515933 -0.35029490463320684 #3868, triangle 1290
0.45158341983657624 0.03504301618260966 #3869, triangle 1290
0.2328979805601992 -0.3167925973427442 #3870, triangle 1290
-0.4746768229963013 -0.01934839025553537 #3871, triangle 1291
-0.21671475821952732 0.32444750463980654 #3872, triangle 1291
0.1825563247445881 0.34233919889478287 #3873, triangle 1291
-0.19198028184519592 -0.33903438508307704 #3874, triangle 1292
0.4878939466040069 0.012454593942825411 #3875, triangle 1292
0.20786208881381762 -0.3276806211902706 #3876, triangle 1292
-0.18789504060647427 0.3340621518278861 #3877, triangle 1293
0.21174939453418853 0.3326053107332836 #3878, triangle 1293
0.48203729156832953 -0.0016335910082158377 #3879, triangle 1293
-0.19171636812351706 -0.32950393598998473 #3880, triangle 1294
-0.513147377371288 0.008494165763254357 #3881, triangle 1294
0.20811556597398828 -0.3371848541822423 #3882, triangle 1294
0.19298739315990246 0.32600272879714115 #3883, triangle 1295
0.5111031900118228 -0.016052578561842674 #3884, triangle 1295
-0.2068917834211972 0.340745440711479 #3885, triangle 1295
-0.5045944580891546 0.02265672622705084 #3886, triangle 1296
0.2029031062174946 -0.3439650421023562 #3887, triangle 1296
-0.19707566967866144 -0.3228685129482899 #3888, triangle 1296
-0.4869734504711337 -0.00814776219710223 #3889, triangle 1297
-0.2084693839173677 0.329662253886275 #3890, triangle 1297
0.1913474108338133 0.3370247399508392 #3891, triangle 1297
0.20699919228583089 -0.32361090173777135 #3892, triangle 1298
-0.1928761548083924 -0.3431996518390563 #3893, triangle 1298
0.4892054245087152 0.02110596616876515 #3894, triangle 1298
-0.4953601048549495 -0.016334760474262324 #3895, triangle 1299
-0.20298615945293083 0.3258702606137578 #3896, triangle 1299
0.196991379999433 0.3408808980898579 #3897, triangle 1299
-0.20622744048160666 0.35323099360532545 #3898, triangle 1300
0.19367407369449882 0.3140123369932788 #3899, triangle 1300
0.5100029054322325 -0.040535307300165045 #3900, triangle 1300
0.19231570989770516 0.3367571571519538 #3901, triangle 1301
-0.48838381844192175 -0.007567575848096913 #3902, triangle 1301
-0.20753945176584232 0.3299270035244137 #3903, triangle 1301
0.18843248138071023 -0.31461560269065053 #3904, triangle 1302
-0.21124240188642218 -0.3525917754749217 #3905, triangle 1302
0.5184749528956607 0.03935267131452336 #3906, triangle 1302
-0.46087371989824644 -0.07543696250130578 #3907, triangle 1303
-0.22627444480969294 0.2949842277051435 #3908, triangle 1303
0.17187835357278358 0.3740230609553624 #3909, triangle 1303
-0.21997607121048868 -0.3567923440070064 #3910, triangle 1304
0.5342016775294696 0.04699489220685073 #3911, triangle 1304
0.1789738806457595 -0.31067175014259196 #3912, triangle 1304
0.24286514239609372 -0.3078855994862443 #3913, triangle 1305
-0.15198996515357135 -0.3597909986169517 #3914, triangle 1305
0.438005820040526 0.052269385834448935 #3915, triangle 1305
0.22259796594365336 -0.29852661003835296 #3916, triangle 1306
-0.17604891982084112 -0.37005742455018037 #3917, triangle 1306
0.4661259614076969 0.06927322500883101 #3918, triangle 1306
0.19053243887762145 -0.32788000849027005 #3919, triangle 1307
-0.20924865559208378 -0.33883163420752443 #3920, triangle 1307
0.5150604118214306 0.012024088666488589 #3921, triangle 1307
-0.19028869775629248 0.30690772005530265 #3922, triangle 1308
0.20948111725551674 0.36084964992291213 #3923, triangle 1308
-0.5154553311153002 -0.05409684611893877 #3924, triangle 1308
0.4999999999999999 -0.01417083644942509 #3925, triangle 1309
-0.19999999999999998 0.3398468542936347 #3926, triangle 1309
0.19999999999999998 0.3268828355517879 #3927, triangle 1309
0.2 0.3538948250993492 #3928, triangle 1310
-0.5000000000000001 -0.04175589783822515 #3929, triangle 1310
-0.2 0.3133870301891103 #3930, triangle 1310
0.18570311019547459 0.353607234048444 #3931, triangle 1311
-0.47897612950429796 -0.041228046655046494 #3932, triangle 1311
-0.2138035212489973 0.31365778285363183 #3933, triangle 1311
0.156800908014315 -0.2896131404802124 #3934, triangle 1312
-0.2389884300458641 -0.38012193630428115 #3935, triangle 1312
0.5734477216332048 0.08451425988992364 #3936, triangle 1312
0.20167129468934417 -0.3097747285779993 #3937, triangle 1313
-0.19832169294649235 -0.35775494679729736 #3938, triangle 1313
0.4973967597633669 0.04870410761938679 #3939, triangle 1313
-0.5115617820961851 -0.03380454088702521 #3940, triangle 1314
-0.19270171684979231 0.31741207488547596 #3941, triangle 1314
0.20716750691287925 0.34964412425788893 #3942, triangle 1314
-0.21630842633995465 -0.3533589502830723 #3943, triangle 1315
0.5274397229725587 0.040771180870709856 #3944, triangle 1315
0.18299840031993608 -0.31389171207393163 #3945, triangle 1315
0.1922368008100971 0.34062228104358916 #3946, triangle 1316
-0.48826845153622217 -0.015795679469157702 #3947, triangle 1316
-0.2076153995312241 0.32612321686595164 #3948, triangle 1316
-0.5000000000000001 -0.04944338160973348 #3949, triangle 1317
-0.19999999999999998 0.3093850211667357 #3950, triangle 1317
0.19999999999999998 0.35817398294698327 #3951, triangle 1317
0.47792034194054467 0.018155858200128064 #3952, triangle 1318
0.21451558000983353 -0.3250122696001419 #3953, triangle 1318
-0.18493782964281258 -0.34175956994433315 #3954, triangle 1318
-0.1927694499084312 -0.34787897704637943 #3955, triangle 1319
0.48904869529484263 0.030405772781436108 #3956, triangle 1319
0.2071021686265365 -0.31909827671303725 #3957, triangle 1319
0.2 0.3419201528214866 #3958, triangle 1320
-0.5 -0.018486937857428318 #3959, triangle 1320
-0.2 0.32485570760786836 #3960, triangle 1320
-0.18257401730130396 0.310933514404541 #3961, triangle 1321
0.2166985127145517 0.3565119473992684 #3962, triangle 1321
-0.528147790937752 -0.04649411822885368 #3963, triangle 1321
-0.4887622626775345 0.00078873759662125 #3964, triangle 1322
0.19257419006969262 -0.33368452971378393 #3965, triangle 1322
-0.20729046589520433 -0.33298232186381915 #3966, triangle 1322
0.1983635320857318 0.34822809923372405 #3967, triangle 1323
-0.4974611955738857 -0.03108263803603424 #3968, triangle 1323
-0.2016298001252389 0.31876407595004264 #3969, triangle 1323
-0.4720378301575111 -0.02036494484782139 #3970, triangle 1324
-0.21851712343993943 0.3239642451266237 #3971, triangle 1324
0.18058405807682482 0.3428359680746746 #3972, triangle 1324
-0.17821961123460361 0.3524866347253387 #3973, triangle 1325
0.22065566758961908 0.31471493755985624 #3974, triangle 1325
0.46892888433523805 -0.03915745664542275 #3975, triangle 1325
-0.22768054248131953 -0.3196875211942306 #3976, triangle 1326
-0.4588831582802877 0.02920842952958517 #3977, triangle 1326
0.17026151395278258 -0.347264294388654 #3978, triangle 1326
0.1741416065720902 0.34481273064270884 #3979, triangle 1327
-0.463702602008688 -0.024360512912583582 #3980, triangle 1327
-0.2242882552763757 0.322048254872931 #3981, triangle 1327
0.2038178859990824 0.2498778571963426 #3982, triangle 1328
0.4940769534697179 -0.14301662066050672 #3983, triangle 1328
-0.19614532219990774 0.4287309954406007 #3984, triangle 1328
0.19902030540200139 -0.34737573605477323 #3985, triangle 1329
-0.2009773009568247 -0.3195806124790226 #3986, triangle 1329
-0.4984757603316233 0.029426041421512075 #3987, triangle 1329
-0.19910291052910795 0.3123831809647057 #3988, triangle 1330
0.20089508204918816 0.35496320950420385 #3989, triangle 1330
-0.5014040639939408 -0.04370429887702409 #3990, triangle 1330
-0.1843967557275255 0.31818460369403506 #3991, triangle 1331
0.21501744222404706 0.34883429273737393 #3992, triangle 1331
-0.5251148307489375 -0.03225245285644662 #3993, triangle 1331
0.4940114817054107 0.028467746239186846 #3994, triangle 1332
0.20386039335199138 -0.3200507951263249 #3995, triangle 1332
-0.19610198698922668 -0.34688589006931275 #3996, triangle 1332
-0.4809828392962464 -0.008471015366648026 #3997, triangle 1333
-0.212455218316391 0.32951452226948275 #3998, triangle 1333
0.18714448610322623 0.3371741454006089 #3999, triangle 1333
-0.17328780615930192 -0.342779066219611 #4000, triangle 1334
0.46262952891893816 0.020248760960733806 #4001, triangle 1334
0.22504000984857814 -0.3240195635197887 #4002, triangle 1334
-0.4758349045156729 0.005000073638786084 #4003, triangle 1335
0.1834119540929508 -0.33558182102667244 #4004, triangle 1335
-0.21592752943347407 -0.3310924036940675 #4005, triangle 1335
-0.18797413622815332 -0.3486490416725081 #4006, triangle 1336
0.4821487960015813 0.031895691911529196 #4007, triangle 1336
0.21167486299209773 -0.3183615795163391 #4008, triangle 1336
-0.4975937108351349 -0.005984620875826254 #4009, triangle 1337
-0.20154448483807008 0.33064670440703486 #4010, triangle 1337
0.19844952846247846 0.33603083303070524 #4011, triangle 1337
0.5057517817802628 -0.03847720838561149 #4012, triangle 1338
-0.2036227952615864 0.3521210817648774 #4013, triangle 1338
0.19634409323414323 0.3150605418170139 #4014, triangle 1338
-0.19395535793138446 -0.34449326431457333 #4015, triangle 1339
0.49079858113342056 0.0237200930508751 #4016, triangle 1339
0.20595465763352644 -0.32235714264782245 #4017, triangle 1339
-0.19425218300180447 -0.35010923381206727 #4018, triangle 1340
0.4912393376818861 0.034690466091877356 #4019, triangle 1340
0.20566639351577973 -0.3169692170342823 #4020, triangle 1340
-0.2019230333704457 -0.35899423357952376 #4021, triangle 1341
0.503030233819627 0.05088219074376835 #4022, triangle 1341
0.19806767682468518 -0.3086235461626805 #4023, triangle 1341
-0.45565270170671957 -0.06227494477729317 #4024, triangle 1342
-0.22997758055613793 0.30245016770934885 #4025, triangle 1342
0.16759376839793147 0.36571664785610847 #4026, triangle 1342
0.23121280032597272 0.3270687457393462 #4027, triangle 1343
0.45392641028339986 -0.013771792338606667 #4028, triangle 1343
-0.16614546236575836 0.3396573469330333 #4029, triangle 1343
-0.22249666082970165 -0.32915089738922537 #4030, triangle 1344
-0.46627167019600274 0.009265164780959666 #4031, triangle 1344
0.17616268944359512 -0.3375421740877226 #4032, triangle 1344
0.18973993414801568 0.3369019985836803 #4033, triangle 1345
-0.4846573449548737 -0.007881826903928814 #4034, triangle 1345
-0.21000347506957434 0.32978366942633935 #4035, triangle 1345
-0.16363460402796023 -0.3406154343499646 #4036, triangle 1346
0.4509783457208486 0.01578138854326136 #4037, triangle 1346
0.23333481188721047 -0.32612991633210386 #4038, triangle 1346
0.4689595567601945 -0.019295523960109574 #4039, triangle 1347
-0.17824315873686775 0.34231343173578904 #4040, triangle 1347
0.22063448805996386 0.3244725904454556 #4041, triangle 1347
0.2097162368514402 -0.32244796695959493 #4042, triangle 1348
-0.1900418743807784 -0.344399386776126 #4043, triangle 1348
0.48509000929673546 0.023531514983680807 #4044, triangle 1348
0.22368613189441802 -0.3299275341249817 #4045, triangle 1349
-0.17482300398477937 -0.33675662108777255 #4046, triangle 1349
0.4645641768779526 0.007566411919823199 #4047, triangle 1349
0.4976553445266925 0.013171329734012222 #4048, triangle 1350
0.20150481342575688 -0.3273480180723312 #4049, triangle 1350
-0.19848950403773466 -0.3393728714034058 #4050, triangle 1350
-0.20673140256501257 0.3374690267585119 #4051, triangle 1351
0.1931533790300887 0.3292231376719127 #4052, triangle 1351
0.5108369638605156 -0.00910756323729078 #4053, triangle 1351
-0.2291794739674904 -0.33937409254331785 #4054, triangle 1352
0.5522651012844184 0.013173910995528606 #4055, triangle 1352
0.16852442416855104 -0.32734681876288796 #4056, triangle 1352
0.19568645477353222 -0.31852981812317865 #4057, triangle 1353
-0.2042675248231421 -0.3484730296300974 #4058, triangle 1353
0.5067948706321986 0.031556128137156435 #4059, triangle 1353
-0.5063511371438785 -0.025537627663043933 #4060, triangle 1354
-0.1959660166854381 0.3214787117403201 #4061, triangle 1354
0.20399370694659205 0.34540256926365265 #4062, triangle 1354
-0.19201292917917454 0.3528804659341905 #4063, triangle 1355
0.2078307097376924 0.31434301027685335 #4064, triangle 1355
0.48794156498084235 -0.03988767733263834 #4065, triangle 1355
0.18786688121014974 0.33520263737477 #4066, triangle 1356
-0.4819976117686074 -0.004165058846225446 #4067, triangle 1356
-0.21177592213454854 0.3314692560826027 #4068, triangle 1356
0.20491346812885494 0.3092266974516157 #4069, triangle 1357
0.49239278939898384 -0.0497431552424721 #4070, triangle 1357
-0.19502542584219662 0.35834436703889916 #4071, triangle 1357
-0.18689576512951583 -0.31899243766890784 #4072, triangle 1358
-0.5209911282503604 0.030620305472475136 #4073, triangle 1358
